,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
10746,,1.0,,1.0,,34.0,,9.0,,10.0,,33.0,27.0,,27.0,
10747,,0.0,,1.0,,34.0,,0.0,,11.0,,1.0,27.0,,27.0,
10748,,1.0,,1.0,,34.0,,5.0,,14.0,,3.0,26.0,,26.0,
10749,,1.0,,1.0,,0.0,,5.0,,11.0,,11.0,27.0,,27.0,
10750,,0.0,,1.0,,29.0,,0.0,,11.0,,1.0,27.0,,27.0,
10751,,0.0,,1.0,,34.0,,5.0,,11.0,,1.0,27.0,,27.0,
10752,,1.0,,1.0,,34.0,,0.0,,5.0,,1.0,0.0,,0.0,
10753,,1.0,,1.0,,5.0,,5.0,,1.0,,1.0,15.0,,15.0,
10754,,1.0,,1.0,,34.0,,5.0,,9.0,,1.0,17.0,,17.0,
10755,,1.0,,1.0,,1.0,,5.0,,11.0,,6.0,31.0,,31.0,
10756,,1.0,,1.0,,34.0,,5.0,,11.0,,0.0,27.0,,27.0,
10757,,1.0,,5.0,,34.0,,5.0,,11.0,,0.0,27.0,,27.0,
10758,,1.0,,0.0,,34.0,,0.0,,11.0,,1.0,27.0,,27.0,
10759,,1.0,,1.0,,1.0,,5.0,,10.0,,1.0,27.0,,27.0,
10760,,0.0,,1.0,,34.0,,5.0,,5.0,,5.0,32.0,,32.0,
10761,,1.0,,0.0,,34.0,,4.0,,11.0,,1.0,0.0,,0.0,
10762,,1.0,,0.0,,34.0,,4.0,,1.0,,1.0,27.0,,27.0,
10763,,0.0,,1.0,,34.0,,5.0,,11.0,,3.0,4.0,,4.0,
10764,,1.0,,1.0,,25.0,,0.0,,19.0,,3.0,27.0,,27.0,
10765,,1.0,,5.0,,5.0,,0.0,,10.0,,1.0,27.0,,27.0,
10766,,1.0,,1.0,,34.0,,0.0,,10.0,,1.0,26.0,,26.0,
10767,,1.0,,1.0,,15.0,,0.0,,11.0,,7.0,27.0,,27.0,
10768,,5.0,,6.0,,34.0,,0.0,,0.0,,1.0,5.0,,5.0,
10769,,1.0,,1.0,,34.0,,0.0,,11.0,,5.0,27.0,,27.0,
10770,,0.0,,1.0,,0.0,,0.0,,11.0,,1.0,27.0,,27.0,
10771,,0.0,,11.0,,34.0,,0.0,,1.0,,1.0,17.0,,17.0,
10772,,1.0,,1.0,,34.0,,0.0,,11.0,,1.0,21.0,,21.0,
10773,,1.0,,0.0,,33.0,,0.0,,11.0,,1.0,37.0,,37.0,
10774,,1.0,,1.0,,34.0,,0.0,,0.0,,2.0,27.0,,27.0,
10775,,1.0,,6.0,,34.0,,0.0,,1.0,,3.0,1.0,,1.0,
10776,,1.0,,21.0,,2.0,,5.0,,11.0,,1.0,26.0,,26.0,
10777,,0.0,,0.0,,34.0,,1.0,,11.0,,1.0,27.0,,27.0,
10778,,0.0,,1.0,,34.0,,8.0,,16.0,,1.0,27.0,,27.0,
10779,,1.0,,1.0,,34.0,,5.0,,16.0,,1.0,10.0,,10.0,
10780,,1.0,,1.0,,0.0,,5.0,,11.0,,1.0,9.0,,9.0,
10781,,14.0,,1.0,,4.0,,5.0,,11.0,,1.0,27.0,,27.0,
10782,,0.0,,0.0,,3.0,,5.0,,11.0,,9.0,31.0,,31.0,
10783,,2.0,,13.0,,34.0,,5.0,,11.0,,1.0,21.0,,21.0,
10784,,1.0,,13.0,,34.0,,5.0,,11.0,,38.0,27.0,,27.0,
10785,,1.0,,22.0,,34.0,,5.0,,11.0,,38.0,27.0,,27.0,
10786,,1.0,,13.0,,34.0,,25.0,,11.0,,38.0,27.0,,27.0,
10787,,1.0,,13.0,,34.0,,10.0,,5.0,,38.0,27.0,,27.0,
10788,,0.0,,0.0,,39.0,,5.0,,6.0,,38.0,5.0,,5.0,
10789,,1.0,,13.0,,5.0,,5.0,,11.0,,38.0,27.0,,27.0,
10790,,1.0,,1.0,,34.0,,0.0,,6.0,,38.0,31.0,,31.0,
10791,,1.0,,13.0,,34.0,,5.0,,11.0,,38.0,22.0,,22.0,
10792,,1.0,,4.0,,34.0,,5.0,,11.0,,38.0,27.0,,27.0,
10793,,0.0,,13.0,,3.0,,10.0,,11.0,,38.0,26.0,,26.0,
10794,,1.0,,0.0,,0.0,,0.0,,11.0,,38.0,27.0,,27.0,
10795,,1.0,,0.0,,30.0,,5.0,,11.0,,38.0,16.0,,16.0,
10796,,1.0,,13.0,,34.0,,0.0,,11.0,,38.0,27.0,,27.0,
10797,,21.0,,7.0,,5.0,,5.0,,0.0,,38.0,0.0,,0.0,
10798,,1.0,,0.0,,34.0,,10.0,,11.0,,38.0,21.0,,21.0,
10799,,0.0,,11.0,,40.0,,9.0,,11.0,,38.0,26.0,,26.0,
10800,,1.0,,13.0,,34.0,,1.0,,16.0,,38.0,14.0,,14.0,
10801,,1.0,,25.0,,10.0,,0.0,,6.0,,38.0,11.0,,11.0,
10802,,1.0,,13.0,,34.0,,0.0,,11.0,,38.0,5.0,,5.0,
10803,,5.0,,15.0,,34.0,,0.0,,5.0,,38.0,27.0,,27.0,
10804,,0.0,,13.0,,0.0,,0.0,,11.0,,38.0,27.0,,27.0,
10805,,1.0,,0.0,,34.0,,0.0,,11.0,,38.0,21.0,,21.0,
10806,,1.0,,12.0,,35.0,,0.0,,11.0,,38.0,0.0,,0.0,
10807,,1.0,,10.0,,1.0,,0.0,,11.0,,38.0,27.0,,27.0,
10808,,1.0,,13.0,,1.0,,0.0,,11.0,,38.0,4.0,,4.0,
10809,,1.0,,13.0,,34.0,,0.0,,11.0,,38.0,9.0,,9.0,
10810,,0.0,,13.0,,34.0,,0.0,,1.0,,38.0,27.0,,27.0,
10811,,1.0,,7.0,,34.0,,5.0,,11.0,,38.0,6.0,,6.0,
10812,,1.0,,14.0,,34.0,,9.0,,6.0,,38.0,27.0,,27.0,
10813,,1.0,,0.0,,34.0,,20.0,,11.0,,38.0,27.0,,27.0,
10814,,1.0,,13.0,,25.0,,5.0,,11.0,,38.0,26.0,,26.0,
10815,,0.0,,0.0,,4.0,,5.0,,11.0,,38.0,27.0,,27.0,
10816,,0.0,,5.0,,34.0,,5.0,,6.0,,38.0,26.0,,26.0,
10817,,6.0,,13.0,,5.0,,0.0,,11.0,,38.0,27.0,,27.0,
10818,,11.0,,13.0,,1.0,,10.0,,11.0,,38.0,27.0,,27.0,
10819,,0.0,,0.0,,34.0,,0.0,,11.0,,38.0,22.0,,22.0,
10820,,20.0,,13.0,,5.0,,15.0,,14.0,,38.0,27.0,,27.0,
10821,,1.0,,25.0,,34.0,,11.0,,11.0,,38.0,27.0,,27.0,
10822,,1.0,,16.0,,34.0,,0.0,,21.0,,38.0,27.0,,27.0,
10823,,1.0,,40.0,,34.0,,5.0,,11.0,,38.0,27.0,,27.0,
10824,,0.0,,5.0,,34.0,,10.0,,11.0,,38.0,27.0,,27.0,
10825,,1.0,,1.0,,34.0,,5.0,,10.0,,10.0,27.0,,27.0,
10826,,16.0,,13.0,,34.0,,5.0,,11.0,,28.0,27.0,,27.0,
10827,,1.0,,13.0,,34.0,,5.0,,11.0,,0.0,27.0,,27.0,
10828,,1.0,,13.0,,15.0,,5.0,,11.0,,1.0,5.0,,5.0,
10829,,1.0,,13.0,,34.0,,5.0,,11.0,,5.0,27.0,,27.0,
10830,,1.0,,0.0,,34.0,,5.0,,9.0,,4.0,27.0,,27.0,
10831,,1.0,,13.0,,34.0,,5.0,,11.0,,1.0,31.0,,31.0,
10832,,1.0,,6.0,,34.0,,5.0,,11.0,,5.0,27.0,,27.0,
10833,,1.0,,13.0,,34.0,,5.0,,11.0,,7.0,27.0,,27.0,
10834,,0.0,,13.0,,10.0,,5.0,,11.0,,10.0,27.0,,27.0,
10835,,0.0,,13.0,,34.0,,5.0,,11.0,,10.0,27.0,,27.0,
10836,,1.0,,16.0,,34.0,,5.0,,10.0,,0.0,27.0,,27.0,
10837,,1.0,,13.0,,40.0,,5.0,,7.0,,12.0,27.0,,27.0,
10838,,0.0,,0.0,,34.0,,10.0,,16.0,,7.0,33.0,,33.0,
10839,,0.0,,13.0,,34.0,,5.0,,11.0,,1.0,21.0,,21.0,
10840,,1.0,,5.0,,0.0,,10.0,,11.0,,1.0,6.0,,6.0,
10841,,1.0,,11.0,,34.0,,5.0,,11.0,,0.0,22.0,,22.0,
10842,,1.0,,13.0,,1.0,,5.0,,10.0,,3.0,21.0,,21.0,
10843,,1.0,,0.0,,34.0,,5.0,,0.0,,1.0,27.0,,27.0,
10844,,1.0,,0.0,,16.0,,5.0,,9.0,,1.0,39.0,,39.0,
10845,,1.0,,13.0,,0.0,,5.0,,25.0,,0.0,27.0,,27.0,
10846,,1.0,,1.0,,34.0,,5.0,,20.0,,5.0,11.0,,11.0,
10847,,0.0,,13.0,,10.0,,5.0,,11.0,,1.0,10.0,,10.0,
10848,,1.0,,8.0,,34.0,,5.0,,5.0,,1.0,27.0,,27.0,
10849,,1.0,,13.0,,34.0,,5.0,,11.0,,1.0,26.0,,26.0,
10850,,1.0,,13.0,,34.0,,5.0,,11.0,,1.0,27.0,,27.0,
10851,,6.0,,1.0,,34.0,,20.0,,11.0,,4.0,27.0,,27.0,
10852,,6.0,,13.0,,24.0,,5.0,,11.0,,0.0,27.0,,27.0,
10853,,0.0,,13.0,,34.0,,10.0,,11.0,,6.0,27.0,,27.0,
10854,,1.0,,20.0,,34.0,,5.0,,11.0,,1.0,27.0,,27.0,
10855,,1.0,,13.0,,14.0,,10.0,,5.0,,11.0,21.0,,21.0,
10856,,0.0,,1.0,,15.0,,10.0,,11.0,,9.0,0.0,,0.0,
10857,,1.0,,12.0,,34.0,,5.0,,11.0,,5.0,1.0,,1.0,
10858,,1.0,,13.0,,34.0,,5.0,,11.0,,7.0,25.0,,25.0,
10859,,0.0,,13.0,,34.0,,15.0,,11.0,,1.0,27.0,,27.0,
10860,,1.0,,12.0,,34.0,,5.0,,11.0,,1.0,0.0,,0.0,
10861,,0.0,,13.0,,34.0,,0.0,,11.0,,16.0,5.0,,5.0,
10862,,1.0,,13.0,,34.0,,10.0,,11.0,,0.0,5.0,,5.0,
10863,,1.0,,13.0,,34.0,,5.0,,11.0,,1.0,0.0,,0.0,
10864,,1.0,,6.0,,34.0,,5.0,,11.0,,8.0,5.0,,5.0,
10865,,0.0,,13.0,,34.0,,1.0,,11.0,,1.0,5.0,,5.0,
10866,,1.0,,0.0,,5.0,,5.0,,11.0,,9.0,11.0,,11.0,
10867,,0.0,,16.0,,11.0,,5.0,,11.0,,1.0,5.0,,5.0,
10868,,1.0,,0.0,,35.0,,5.0,,11.0,,1.0,5.0,,5.0,
10869,,1.0,,0.0,,1.0,,0.0,,11.0,,0.0,5.0,,5.0,
10870,,1.0,,0.0,,15.0,,11.0,,11.0,,1.0,5.0,,5.0,
10871,,0.0,,0.0,,1.0,,5.0,,11.0,,4.0,5.0,,5.0,
10872,,1.0,,0.0,,5.0,,2.0,,11.0,,1.0,5.0,,5.0,
10873,,16.0,,0.0,,3.0,,6.0,,0.0,,1.0,5.0,,5.0,
10874,,2.0,,0.0,,15.0,,5.0,,12.0,,1.0,14.0,,14.0,
10875,,1.0,,1.0,,1.0,,0.0,,11.0,,4.0,15.0,,15.0,
10876,,16.0,,0.0,,0.0,,5.0,,11.0,,1.0,5.0,,5.0,
10877,,0.0,,15.0,,16.0,,0.0,,11.0,,11.0,0.0,,0.0,
10878,,0.0,,13.0,,34.0,,3.0,,11.0,,6.0,5.0,,5.0,
10879,,0.0,,13.0,,15.0,,5.0,,11.0,,1.0,5.0,,5.0,
10880,,0.0,,16.0,,0.0,,5.0,,9.0,,1.0,5.0,,5.0,
10881,,0.0,,13.0,,1.0,,15.0,,10.0,,1.0,5.0,,5.0,
10882,,0.0,,31.0,,34.0,,5.0,,11.0,,1.0,0.0,,0.0,
10883,,1.0,,7.0,,34.0,,5.0,,1.0,,1.0,0.0,,0.0,
10884,,0.0,,13.0,,11.0,,5.0,,11.0,,12.0,20.0,,20.0,
10885,,1.0,,13.0,,13.0,,5.0,,0.0,,1.0,5.0,,5.0,
10886,,1.0,,13.0,,34.0,,5.0,,6.0,,1.0,0.0,,0.0,
10887,,0.0,,13.0,,34.0,,5.0,,11.0,,1.0,10.0,,10.0,
10888,,1.0,,13.0,,12.0,,5.0,,6.0,,1.0,10.0,,10.0,
10889,,1.0,,13.0,,34.0,,5.0,,11.0,,4.0,21.0,,21.0,
10890,,1.0,,0.0,,34.0,,5.0,,11.0,,5.0,5.0,,5.0,
10891,,1.0,,0.0,,34.0,,5.0,,1.0,,1.0,5.0,,5.0,
10892,,1.0,,13.0,,5.0,,5.0,,6.0,,1.0,5.0,,5.0,
10893,,1.0,,13.0,,15.0,,5.0,,14.0,,1.0,5.0,,5.0,
10894,,1.0,,13.0,,34.0,,5.0,,11.0,,1.0,5.0,,5.0,
10895,,1.0,,13.0,,34.0,,5.0,,11.0,,4.0,5.0,,5.0,
10896,,1.0,,13.0,,34.0,,5.0,,11.0,,1.0,5.0,,5.0,
10897,,0.0,,1.0,,21.0,,5.0,,1.0,,1.0,5.0,,5.0,
10898,,1.0,,5.0,,5.0,,5.0,,11.0,,4.0,5.0,,5.0,
10899,,21.0,,13.0,,34.0,,6.0,,11.0,,1.0,5.0,,5.0,
10900,,1.0,,0.0,,5.0,,10.0,,11.0,,1.0,4.0,,4.0,
10901,,1.0,,0.0,,5.0,,5.0,,11.0,,10.0,5.0,,5.0,
10902,,1.0,,14.0,,0.0,,20.0,,11.0,,1.0,5.0,,5.0,
10903,,1.0,,13.0,,34.0,,5.0,,11.0,,1.0,5.0,,5.0,
10904,,1.0,,0.0,,34.0,,5.0,,0.0,,1.0,5.0,,5.0,
10905,,1.0,,0.0,,34.0,,5.0,,11.0,,1.0,5.0,,5.0,
10906,,1.0,,13.0,,34.0,,5.0,,11.0,,0.0,15.0,,15.0,
10907,,1.0,,1.0,,34.0,,5.0,,6.0,,21.0,5.0,,5.0,
10908,,1.0,,13.0,,34.0,,5.0,,9.0,,1.0,14.0,,14.0,
10909,,0.0,,13.0,,34.0,,12.0,,4.0,,5.0,5.0,,5.0,
10910,,1.0,,13.0,,0.0,,11.0,,14.0,,1.0,5.0,,5.0,
10911,,0.0,,13.0,,1.0,,5.0,,11.0,,1.0,5.0,,5.0,
10912,,1.0,,13.0,,33.0,,5.0,,11.0,,1.0,0.0,,0.0,
10913,,1.0,,13.0,,34.0,,5.0,,11.0,,1.0,5.0,,5.0,
10914,,11.0,,16.0,,34.0,,5.0,,11.0,,1.0,1.0,,1.0,
10915,,1.0,,15.0,,24.0,,16.0,,11.0,,0.0,16.0,,16.0,
10916,,1.0,,0.0,,34.0,,10.0,,11.0,,1.0,5.0,,5.0,
10917,,0.0,,8.0,,34.0,,5.0,,11.0,,6.0,10.0,,10.0,
10918,,11.0,,13.0,,34.0,,5.0,,11.0,,1.0,11.0,,11.0,
10919,,1.0,,0.0,,30.0,,5.0,,4.0,,1.0,5.0,,5.0,
10920,,1.0,,12.0,,34.0,,5.0,,10.0,,21.0,5.0,,5.0,
10921,,0.0,,30.0,,34.0,,5.0,,11.0,,4.0,5.0,,5.0,
10922,,20.0,,6.0,,34.0,,5.0,,11.0,,6.0,5.0,,5.0,
10923,,0.0,,13.0,,34.0,,15.0,,7.0,,1.0,5.0,,5.0,
10924,,21.0,,10.0,,34.0,,5.0,,1.0,,16.0,9.0,,9.0,
10925,,10.0,,13.0,,34.0,,5.0,,11.0,,19.0,0.0,,0.0,
10926,,5.0,,13.0,,20.0,,5.0,,6.0,,1.0,1.0,,1.0,
10927,,15.0,,13.0,,1.0,,12.0,,11.0,,1.0,5.0,,5.0,
10928,,0.0,,13.0,,34.0,,5.0,,11.0,,1.0,5.0,,5.0,
10929,,1.0,,13.0,,34.0,,5.0,,11.0,,1.0,1.0,,1.0,
10930,,1.0,,11.0,,4.0,,0.0,,11.0,,1.0,5.0,,5.0,
10931,,1.0,,13.0,,34.0,,1.0,,11.0,,1.0,5.0,,5.0,
10932,,1.0,,13.0,,34.0,,5.0,,11.0,,1.0,5.0,,5.0,
10933,,1.0,,6.0,,39.0,,6.0,,9.0,,1.0,6.0,,6.0,
10934,,1.0,,13.0,,34.0,,10.0,,0.0,,0.0,5.0,,5.0,
10935,,1.0,,13.0,,35.0,,5.0,,11.0,,0.0,0.0,,0.0,
10936,,15.0,,5.0,,34.0,,6.0,,10.0,,10.0,5.0,,5.0,
10937,,1.0,,13.0,,31.0,,5.0,,11.0,,5.0,10.0,,10.0,
10938,,0.0,,2.0,,34.0,,5.0,,11.0,,10.0,5.0,,5.0,
10939,,1.0,,13.0,,35.0,,0.0,,5.0,,10.0,5.0,,5.0,
10940,,1.0,,13.0,,0.0,,5.0,,11.0,,10.0,14.0,,14.0,
10941,,1.0,,1.0,,34.0,,5.0,,4.0,,5.0,5.0,,5.0,
10942,,0.0,,2.0,,34.0,,5.0,,11.0,,1.0,0.0,,0.0,
10943,,1.0,,13.0,,5.0,,16.0,,14.0,,5.0,5.0,,5.0,
10944,,2.0,,13.0,,29.0,,5.0,,11.0,,10.0,1.0,,1.0,
10945,,1.0,,13.0,,34.0,,5.0,,14.0,,5.0,5.0,,5.0,
10946,,1.0,,5.0,,29.0,,5.0,,3.0,,15.0,5.0,,5.0,
10947,,1.0,,0.0,,34.0,,5.0,,16.0,,10.0,0.0,,0.0,
10948,,1.0,,0.0,,34.0,,0.0,,1.0,,9.0,0.0,,0.0,
10949,,11.0,,1.0,,34.0,,10.0,,9.0,,10.0,0.0,,0.0,
10950,,1.0,,13.0,,19.0,,5.0,,6.0,,15.0,0.0,,0.0,
10951,,10.0,,13.0,,34.0,,5.0,,15.0,,10.0,0.0,,0.0,
10952,,0.0,,13.0,,36.0,,16.0,,11.0,,10.0,0.0,,0.0,
10953,,4.0,,13.0,,29.0,,10.0,,0.0,,20.0,0.0,,0.0,
10954,,1.0,,13.0,,34.0,,5.0,,2.0,,1.0,0.0,,0.0,
10955,,0.0,,13.0,,34.0,,5.0,,20.0,,10.0,0.0,,0.0,
10956,,1.0,,13.0,,34.0,,5.0,,11.0,,5.0,5.0,,5.0,
10957,,10.0,,13.0,,34.0,,4.0,,6.0,,11.0,5.0,,5.0,
10958,,1.0,,13.0,,20.0,,5.0,,0.0,,0.0,5.0,,5.0,
10959,,1.0,,16.0,,34.0,,10.0,,0.0,,10.0,5.0,,5.0,
10960,,1.0,,1.0,,0.0,,5.0,,0.0,,1.0,5.0,,5.0,
10961,,1.0,,13.0,,0.0,,5.0,,0.0,,10.0,0.0,,0.0,
10962,,1.0,,13.0,,34.0,,10.0,,0.0,,6.0,5.0,,5.0,
10963,,11.0,,13.0,,34.0,,5.0,,0.0,,1.0,15.0,,15.0,
10964,,1.0,,13.0,,34.0,,10.0,,1.0,,4.0,0.0,,0.0,
10965,,1.0,,1.0,,5.0,,0.0,,0.0,,10.0,0.0,,0.0,
10966,,1.0,,25.0,,34.0,,5.0,,1.0,,10.0,5.0,,5.0,
10967,,1.0,,13.0,,14.0,,5.0,,11.0,,1.0,0.0,,0.0,
10968,,1.0,,4.0,,34.0,,5.0,,0.0,,4.0,18.0,,18.0,
10969,,20.0,,7.0,,34.0,,5.0,,5.0,,0.0,0.0,,0.0,
10970,,1.0,,13.0,,34.0,,5.0,,0.0,,5.0,16.0,,16.0,
10971,,1.0,,12.0,,34.0,,5.0,,0.0,,0.0,5.0,,5.0,
10972,,5.0,,13.0,,34.0,,5.0,,0.0,,10.0,1.0,,1.0,
10973,,11.0,,13.0,,23.0,,5.0,,1.0,,0.0,0.0,,0.0,
10974,,15.0,,13.0,,34.0,,1.0,,0.0,,22.0,5.0,,5.0,
10975,,1.0,,1.0,,29.0,,5.0,,0.0,,10.0,5.0,,5.0,
10976,,10.0,,13.0,,34.0,,5.0,,0.0,,10.0,5.0,,5.0,
10977,,1.0,,13.0,,5.0,,5.0,,0.0,,10.0,6.0,,6.0,
10978,,1.0,,13.0,,5.0,,5.0,,0.0,,12.0,5.0,,5.0,
10979,,0.0,,13.0,,34.0,,5.0,,6.0,,0.0,15.0,,15.0,
10980,,1.0,,0.0,,39.0,,5.0,,0.0,,10.0,0.0,,0.0,
10981,,0.0,,13.0,,34.0,,11.0,,0.0,,24.0,15.0,,15.0,
10982,,0.0,,13.0,,29.0,,15.0,,15.0,,15.0,5.0,,5.0,
10983,,1.0,,1.0,,34.0,,5.0,,2.0,,10.0,5.0,,5.0,
10984,,1.0,,1.0,,29.0,,0.0,,1.0,,15.0,1.0,,1.0,
10985,,1.0,,13.0,,34.0,,0.0,,0.0,,10.0,1.0,,1.0,
10986,,1.0,,13.0,,34.0,,5.0,,0.0,,5.0,5.0,,5.0,
10987,,2.0,,13.0,,35.0,,2.0,,17.0,,0.0,5.0,,5.0,
10988,,1.0,,6.0,,35.0,,0.0,,0.0,,10.0,5.0,,5.0,
10989,,10.0,,1.0,,0.0,,5.0,,1.0,,10.0,0.0,,0.0,
10990,,10.0,,13.0,,1.0,,5.0,,0.0,,10.0,5.0,,5.0,
10991,,1.0,,13.0,,1.0,,5.0,,10.0,,0.0,0.0,,0.0,
10992,,0.0,,31.0,,1.0,,5.0,,5.0,,10.0,5.0,,5.0,
10993,,0.0,,12.0,,0.0,,5.0,,0.0,,0.0,5.0,,5.0,
10994,,1.0,,0.0,,1.0,,5.0,,14.0,,10.0,21.0,,21.0,
10995,,31.0,,0.0,,1.0,,5.0,,0.0,,10.0,5.0,,5.0,
10996,,1.0,,13.0,,1.0,,5.0,,4.0,,10.0,5.0,,5.0,
10997,,0.0,,0.0,,16.0,,5.0,,0.0,,10.0,5.0,,5.0,
10998,,0.0,,13.0,,5.0,,5.0,,0.0,,10.0,5.0,,5.0,
10999,,0.0,,13.0,,1.0,,25.0,,0.0,,10.0,5.0,,5.0,
11000,,0.0,,13.0,,0.0,,6.0,,0.0,,10.0,5.0,,5.0,
11001,,0.0,,1.0,,0.0,,5.0,,1.0,,10.0,14.0,,14.0,
11002,,0.0,,0.0,,1.0,,4.0,,0.0,,0.0,5.0,,5.0,
11003,,0.0,,13.0,,1.0,,5.0,,5.0,,10.0,1.0,,1.0,
11004,,0.0,,13.0,,1.0,,0.0,,0.0,,10.0,5.0,,5.0,
11005,,0.0,,0.0,,0.0,,7.0,,1.0,,10.0,14.0,,14.0,
11006,,0.0,,6.0,,1.0,,0.0,,0.0,,10.0,16.0,,16.0,
11007,,0.0,,13.0,,1.0,,5.0,,11.0,,15.0,10.0,,10.0,
11008,,0.0,,13.0,,1.0,,11.0,,0.0,,10.0,9.0,,9.0,
11009,,0.0,,13.0,,1.0,,5.0,,0.0,,0.0,0.0,,0.0,
11010,,0.0,,12.0,,1.0,,5.0,,5.0,,1.0,5.0,,5.0,
11011,,1.0,,0.0,,1.0,,20.0,,0.0,,9.0,1.0,,1.0,
11012,,1.0,,11.0,,0.0,,5.0,,1.0,,10.0,0.0,,0.0,
11013,,0.0,,13.0,,1.0,,5.0,,0.0,,10.0,5.0,,5.0,
11014,,1.0,,13.0,,0.0,,5.0,,0.0,,10.0,0.0,,0.0,
11015,,0.0,,12.0,,1.0,,5.0,,0.0,,0.0,14.0,,14.0,
11016,,1.0,,7.0,,4.0,,5.0,,0.0,,10.0,5.0,,5.0,
11017,,0.0,,13.0,,1.0,,20.0,,0.0,,5.0,5.0,,5.0,
11018,,12.0,,1.0,,0.0,,5.0,,0.0,,1.0,0.0,,0.0,
11019,,5.0,,13.0,,0.0,,5.0,,0.0,,5.0,9.0,,9.0,
11020,,35.0,,8.0,,14.0,,5.0,,5.0,,10.0,6.0,,6.0,
11021,,1.0,,13.0,,5.0,,5.0,,0.0,,15.0,5.0,,5.0,
11022,,1.0,,13.0,,1.0,,5.0,,0.0,,0.0,5.0,,5.0,
11023,,1.0,,13.0,,1.0,,5.0,,0.0,,5.0,2.0,,2.0,
11024,,0.0,,13.0,,1.0,,5.0,,0.0,,10.0,1.0,,1.0,
11025,,1.0,,5.0,,0.0,,5.0,,1.0,,0.0,5.0,,5.0,
11026,,1.0,,5.0,,1.0,,5.0,,0.0,,10.0,5.0,,5.0,
11027,,0.0,,5.0,,1.0,,16.0,,0.0,,10.0,5.0,,5.0,
11028,,0.0,,5.0,,0.0,,2.0,,0.0,,10.0,5.0,,5.0,
11029,,1.0,,5.0,,1.0,,5.0,,1.0,,10.0,5.0,,5.0,
11030,,1.0,,4.0,,1.0,,5.0,,0.0,,0.0,5.0,,5.0,
11031,,1.0,,5.0,,1.0,,5.0,,0.0,,5.0,5.0,,5.0,
11032,,1.0,,5.0,,1.0,,2.0,,0.0,,10.0,5.0,,5.0,
11033,,1.0,,5.0,,1.0,,0.0,,0.0,,10.0,1.0,,1.0,
11034,,1.0,,5.0,,0.0,,5.0,,6.0,,6.0,5.0,,5.0,
11035,,1.0,,5.0,,5.0,,5.0,,1.0,,15.0,5.0,,5.0,
11036,,12.0,,5.0,,5.0,,5.0,,0.0,,14.0,9.0,,9.0,
11037,,5.0,,4.0,,5.0,,0.0,,0.0,,10.0,0.0,,0.0,
11038,,1.0,,5.0,,5.0,,5.0,,0.0,,10.0,5.0,,5.0,
11039,,0.0,,0.0,,5.0,,5.0,,0.0,,7.0,6.0,,6.0,
11040,,1.0,,4.0,,5.0,,15.0,,0.0,,10.0,5.0,,5.0,
11041,,1.0,,0.0,,5.0,,10.0,,5.0,,10.0,5.0,,5.0,
11042,,5.0,,0.0,,5.0,,10.0,,0.0,,25.0,5.0,,5.0,
11043,,1.0,,5.0,,5.0,,5.0,,0.0,,10.0,5.0,,5.0,
11044,,1.0,,5.0,,5.0,,5.0,,5.0,,10.0,5.0,,5.0,
11045,,10.0,,5.0,,5.0,,5.0,,1.0,,5.0,1.0,,1.0,
11046,,0.0,,5.0,,5.0,,5.0,,0.0,,5.0,5.0,,5.0,
11047,,1.0,,5.0,,5.0,,10.0,,0.0,,14.0,5.0,,5.0,
11048,,0.0,,1.0,,5.0,,10.0,,0.0,,10.0,1.0,,1.0,
11049,,1.0,,5.0,,5.0,,10.0,,0.0,,8.0,5.0,,5.0,
11050,,0.0,,5.0,,5.0,,10.0,,0.0,,5.0,5.0,,5.0,
11051,,16.0,,0.0,,5.0,,5.0,,0.0,,1.0,5.0,,5.0,
11052,,7.0,,5.0,,5.0,,9.0,,0.0,,10.0,5.0,,5.0,
11053,,26.0,,5.0,,5.0,,10.0,,0.0,,15.0,5.0,,5.0,
11054,,1.0,,5.0,,5.0,,5.0,,0.0,,10.0,10.0,,10.0,
11055,,0.0,,1.0,,5.0,,10.0,,1.0,,0.0,5.0,,5.0,
11056,,1.0,,5.0,,5.0,,5.0,,1.0,,5.0,5.0,,5.0,
11057,,6.0,,5.0,,5.0,,5.0,,0.0,,4.0,5.0,,5.0,
11058,,20.0,,5.0,,5.0,,5.0,,0.0,,6.0,5.0,,5.0,
11059,,1.0,,5.0,,5.0,,0.0,,0.0,,10.0,20.0,,20.0,
11060,,1.0,,5.0,,5.0,,5.0,,0.0,,10.0,5.0,,5.0,
11061,,1.0,,5.0,,5.0,,15.0,,1.0,,10.0,0.0,,0.0,
11062,,1.0,,5.0,,5.0,,1.0,,0.0,,10.0,1.0,,1.0,
11063,,6.0,,5.0,,5.0,,5.0,,12.0,,10.0,5.0,,5.0,
11064,,6.0,,0.0,,5.0,,0.0,,12.0,,10.0,5.0,,5.0,
11065,,11.0,,10.0,,5.0,,10.0,,12.0,,10.0,5.0,,5.0,
11066,,0.0,,10.0,,5.0,,5.0,,6.0,,15.0,0.0,,0.0,
11067,,1.0,,5.0,,5.0,,10.0,,12.0,,10.0,5.0,,5.0,
11068,,5.0,,5.0,,5.0,,3.0,,1.0,,15.0,5.0,,5.0,
11069,,5.0,,5.0,,5.0,,11.0,,12.0,,1.0,0.0,,0.0,
