,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,283.0,0.0,246.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,40.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,66.0,0.0,5.0,0.0,167.0,0.0,239.0,0.0,205.0,0.0,234.0,0.0,239.0,0.0,234.0,0.0,303.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,69.0,0.0,69.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,238.0,0.0,142.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,167.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,283.0,0.0,246.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,66.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,205.0,0.0,234.0,0.0,239.0,0.0,234.0,0.0,239.0,0.0,341.0,0.0,239.0,0.0,144.0,0.0,69.0,0.0,69.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,133.0,0.0,142.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,167.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,283.0,0.0,246.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,66.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,205.0,0.0,234.0,0.0,239.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,274.0,0.0,69.0,0.0,69.0,0.0,69.0,0.0,343.0,0.0,380.0,0.0,380.0,0.0,133.0,0.0,142.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,167.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,248.0,0.0,248.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,249.0,0.0,246.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,280.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,32.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,205.0,0.0,234.0,0.0,239.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,69.0,0.0,69.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,133.0,0.0,142.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,167.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,136.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,249.0,0.0,246.0,0.0,283.0,0.0,211.0,0.0,317.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,205.0,0.0,239.0,0.0,239.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,268.0,0.0,69.0,0.0,69.0,0.0,69.0,0.0,344.0,0.0,380.0,0.0,162.0,0.0,133.0,0.0,142.0,0.0,177.0,0.0,143.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,167.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,249.0,0.0,246.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,205.0,0.0,311.0,0.0,239.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,69.0,0.0,69.0,0.0,344.0,0.0,380.0,0.0,380.0,0.0,133.0,0.0,142.0,0.0,213.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,167.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,5.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,249.0,0.0,246.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,60.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,67.0,0.0,69.0,0.0,344.0,0.0,380.0,0.0,380.0,0.0,133.0,0.0,142.0,0.0,177.0,0.0,177.0,0.0,132.0,0.0,177.0,0.0,177.0,0.0,167.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,350.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,249.0,0.0,246.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,77.0,0.0,245.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,273.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,69.0,0.0,69.0,0.0,344.0,0.0,380.0,0.0,380.0,0.0,171.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,167.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,249.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,77.0,0.0,283.0,0.0,283.0,0.0,316.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,69.0,0.0,69.0,0.0,344.0,0.0,380.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,64.0,0.0,177.0,0.0,177.0,0.0,167.0,0.0,177.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,248.0,0.0,173.0,0.0,248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,249.0,0.0,246.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,77.0,0.0,283.0,0.0,283.0,0.0,316.0,0.0,283.0,0.0,211.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,59.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,244.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,69.0,0.0,69.0,0.0,344.0,0.0,380.0,0.0,306.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,248.0,0.0,248.0,0.0,81.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,249.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,77.0,0.0,283.0,0.0,250.0,0.0,316.0,0.0,283.0,0.0,211.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,66.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,136.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,96.0,0.0,69.0,0.0,69.0,0.0,103.0,0.0,344.0,0.0,380.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,249.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,77.0,0.0,283.0,0.0,321.0,0.0,316.0,0.0,283.0,0.0,211.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,66.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,202.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,69.0,0.0,107.0,0.0,344.0,0.0,380.0,0.0,248.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,70.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,68.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,77.0,0.0,283.0,0.0,321.0,0.0,316.0,0.0,283.0,0.0,211.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,66.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,94.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,202.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,69.0,0.0,69.0,0.0,344.0,0.0,380.0,0.0,248.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
