,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
20,828.0,0.0,828.0,623.0,828.0,534.0,828.0,267.0,828.0,1012.0,828.0,267.0,828.0,92.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,148.0,828.0,644.0,828.0,299.0,828.0,136.0,828.0,299.0,828.0,0.0,828.0,299.0,828.0,166.0,828.0,581.0,828.0,0.0,828.0,828.0,828.0,276.0,828.0,161.0,828.0,276.0,828.0,2.0,828.0,1012.0
21,828.0,0.0,828.0,623.0,828.0,623.0,828.0,267.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,184.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,1196.0,828.0,299.0,828.0,92.0,828.0,0.0,828.0,299.0,828.0,166.0,828.0,0.0,828.0,166.0,828.0,368.0,828.0,276.0,828.0,276.0,828.0,207.0,828.0,2.0,828.0,1012.0
22,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,92.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,2.0,828.0,460.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,0.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,267.0,828.0,8.0,828.0,1012.0
23,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,1656.0,828.0,89.0,828.0,0.0,828.0,1840.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,92.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,0.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,276.0,828.0,83.0,828.0,498.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,0.0,828.0,276.0,828.0,2.0,828.0,1012.0
24,828.0,0.0,828.0,1157.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,979.0,828.0,267.0,828.0,160.0,828.0,828.0,828.0,2.0,828.0,32.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,299.0,828.0,1157.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,460.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,184.0,828.0,276.0,828.0,2.0,828.0,1012.0
25,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,0.0,828.0,92.0,828.0,299.0,828.0,299.0,828.0,650.0,828.0,299.0,828.0,207.0,828.0,249.0,828.0,83.0,828.0,0.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,253.0,828.0,2.0,828.0,1012.0
26,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,712.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,184.0,828.0,299.0,828.0,364.0,828.0,368.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,0.0,828.0,1245.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,1012.0
27,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,1196.0,828.0,83.0,828.0,166.0,828.0,332.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,1012.0
28,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,6.0,828.0,2.0,828.0,1656.0,828.0,92.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,368.0,828.0,0.0,828.0,299.0,828.0,253.0,828.0,299.0,828.0,332.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,1012.0
29,828.0,0.0,828.0,623.0,828.0,801.0,828.0,623.0,828.0,1012.0,828.0,979.0,828.0,828.0,828.0,276.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,370.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,184.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,299.0,828.0,299.0,828.0,0.0,828.0,414.0,828.0,322.0,828.0,92.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,350.0,828.0,0.0,828.0,207.0,828.0,2.0,828.0,1012.0
30,828.0,0.0,828.0,623.0,828.0,356.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,736.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,1012.0
31,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,592.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,253.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,16.0,828.0,166.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,564.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,1012.0
32,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,89.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,10.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,222.0,828.0,115.0,828.0,644.0,828.0,299.0,828.0,299.0,828.0,666.0,828.0,0.0,828.0,320.0,828.0,0.0,828.0,83.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,1012.0
33,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,368.0,828.0,644.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,0.0,828.0,644.0,828.0,0.0,828.0,299.0,828.0,299.0,828.0,0.0,828.0,299.0,828.0,498.0,828.0,166.0,828.0,249.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,0.0
34,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,1748.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,207.0,828.0,115.0,828.0,0.0,828.0,69.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,0.0,828.0,249.0,828.0,0.0,828.0,828.0,828.0,276.0,828.0,253.0,828.0,276.0,828.0,2.0,828.0,1012.0
35,828.0,0.0,828.0,356.0,828.0,623.0,828.0,623.0,828.0,736.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,276.0,828.0,828.0,828.0,2.0,828.0,1748.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,250.0,828.0,115.0,828.0,92.0,828.0,644.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,0.0,828.0,249.0,828.0,368.0,828.0,276.0,828.0,276.0,828.0,518.0,828.0,2.0,828.0,1012.0
36,828.0,0.0,828.0,356.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,1748.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,497.0,828.0,299.0,828.0,184.0,828.0,299.0,828.0,0.0,828.0,498.0,828.0,83.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,828.0,828.0,2.0,828.0,1012.0
37,828.0,0.0,828.0,356.0,828.0,623.0,828.0,534.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,1748.0,828.0,1748.0,828.0,92.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,89.0,828.0,644.0,828.0,299.0,828.0,344.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,828.0,828.0,2.0,828.0,1012.0
38,828.0,0.0,828.0,356.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,736.0,828.0,920.0,828.0,828.0,828.0,2.0,828.0,1748.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,484.0,828.0,299.0,828.0,178.0,828.0,747.0,828.0,0.0,828.0,258.0,828.0,276.0,828.0,276.0,828.0,828.0,828.0,2.0,828.0,92.0
39,828.0,0.0,828.0,356.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,1564.0,828.0,1748.0,828.0,184.0,828.0,178.0,828.0,1012.0,828.0,115.0,828.0,92.0,828.0,644.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,736.0,828.0,2.0,828.0,1012.0
40,623.0,828.0,623.0,356.0,623.0,623.0,623.0,623.0,623.0,1012.0,623.0,267.0,623.0,828.0,623.0,0.0,623.0,89.0,623.0,0.0,623.0,828.0,623.0,828.0,623.0,2.0,623.0,1748.0,623.0,1748.0,623.0,184.0,623.0,0.0,623.0,46.0,623.0,115.0,623.0,115.0,623.0,644.0,623.0,0.0,623.0,299.0,623.0,299.0,623.0,299.0,623.0,299.0,623.0,166.0,623.0,166.0,623.0,166.0,623.0,828.0,623.0,20.0,623.0,276.0,623.0,828.0,623.0,2.0,623.0,552.0
41,623.0,644.0,623.0,356.0,623.0,623.0,623.0,623.0,623.0,1012.0,623.0,89.0,623.0,828.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,828.0,623.0,828.0,623.0,2.0,623.0,1748.0,623.0,1748.0,623.0,184.0,623.0,267.0,623.0,115.0,623.0,115.0,623.0,115.0,623.0,644.0,623.0,356.0,623.0,299.0,623.0,299.0,623.0,299.0,623.0,299.0,623.0,498.0,623.0,0.0,623.0,166.0,623.0,828.0,623.0,276.0,623.0,0.0,623.0,828.0,623.0,2.0,623.0,1012.0
42,623.0,828.0,623.0,356.0,623.0,623.0,623.0,623.0,623.0,1012.0,623.0,89.0,623.0,828.0,623.0,0.0,623.0,89.0,623.0,0.0,623.0,828.0,623.0,828.0,623.0,2.0,623.0,0.0,623.0,623.0,623.0,644.0,623.0,267.0,623.0,115.0,623.0,115.0,623.0,115.0,623.0,644.0,623.0,322.0,623.0,299.0,623.0,299.0,623.0,828.0,623.0,0.0,623.0,0.0,623.0,166.0,623.0,166.0,623.0,828.0,623.0,276.0,623.0,276.0,623.0,828.0,623.0,22.0,623.0,1012.0
43,623.0,828.0,623.0,356.0,623.0,623.0,623.0,623.0,623.0,1012.0,623.0,267.0,623.0,828.0,623.0,0.0,623.0,89.0,623.0,0.0,623.0,828.0,623.0,828.0,623.0,2.0,623.0,1748.0,623.0,1748.0,623.0,184.0,623.0,267.0,623.0,115.0,623.0,115.0,623.0,115.0,623.0,644.0,623.0,0.0,623.0,299.0,623.0,299.0,623.0,161.0,623.0,299.0,623.0,83.0,623.0,368.0,623.0,166.0,623.0,828.0,623.0,276.0,623.0,276.0,623.0,828.0,623.0,2.0,623.0,1012.0
44,623.0,828.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,0.0,623.0,267.0,623.0,828.0,623.0,0.0,623.0,89.0,623.0,0.0,623.0,828.0,623.0,828.0,623.0,22.0,623.0,1748.0,623.0,1748.0,623.0,184.0,623.0,267.0,623.0,115.0,623.0,115.0,623.0,115.0,623.0,460.0,623.0,414.0,623.0,299.0,623.0,299.0,623.0,299.0,623.0,0.0,623.0,0.0,623.0,166.0,623.0,166.0,623.0,518.0,623.0,276.0,623.0,276.0,623.0,828.0,623.0,14.0,623.0,1012.0
45,623.0,828.0,623.0,178.0,623.0,623.0,623.0,623.0,623.0,1012.0,623.0,267.0,623.0,828.0,623.0,0.0,623.0,89.0,623.0,0.0,623.0,828.0,623.0,552.0,623.0,2.0,623.0,1748.0,623.0,1748.0,623.0,184.0,623.0,0.0,623.0,115.0,623.0,115.0,623.0,115.0,623.0,644.0,623.0,299.0,623.0,299.0,623.0,0.0,623.0,0.0,623.0,69.0,623.0,498.0,623.0,249.0,623.0,166.0,623.0,828.0,623.0,750.0,623.0,276.0,623.0,368.0,623.0,2.0,623.0,1012.0
46,623.0,828.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,1012.0,623.0,267.0,623.0,828.0,623.0,0.0,623.0,89.0,623.0,0.0,623.0,828.0,623.0,828.0,623.0,2.0,623.0,1748.0,623.0,1748.0,623.0,92.0,623.0,267.0,623.0,115.0,623.0,115.0,623.0,115.0,623.0,644.0,623.0,299.0,623.0,299.0,623.0,299.0,623.0,299.0,623.0,299.0,623.0,166.0,623.0,83.0,623.0,83.0,623.0,368.0,623.0,276.0,623.0,276.0,623.0,712.0,623.0,6.0,623.0,1012.0
