,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
54,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1068.0,92.0,0.0,92.0,92.0,92.0,258.0,92.0,92.0,92.0,979.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,80.0,92.0,801.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
55,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,74.0,92.0,258.0,92.0,92.0,92.0,89.0,92.0,979.0,92.0,0.0,92.0,962.0,92.0,0.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,184.0,92.0,92.0
56,92.0,801.0,92.0,460.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,258.0,92.0,258.0,92.0,92.0,92.0,1246.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,1118.0,92.0,178.0,92.0,740.0,92.0,923.0,92.0,0.0,92.0,276.0
57,92.0,801.0,92.0,92.0,92.0,534.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,0.0,92.0,258.0,92.0,1157.0,92.0,89.0,92.0,979.0,92.0,962.0,92.0,740.0,92.0,1118.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
58,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,0.0,92.0,148.0,92.0,1157.0,92.0,89.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,1118.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
59,92.0,801.0,92.0,86.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,178.0,92.0,0.0,92.0,258.0,92.0,0.0,92.0,178.0,92.0,979.0,92.0,0.0,92.0,222.0,92.0,1118.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
60,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,276.0,92.0,258.0,92.0,1157.0,92.0,89.0,92.0,979.0,92.0,1118.0,92.0,962.0,92.0,1118.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
61,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,92.0,92.0,92.0,92.0,258.0,92.0,1157.0,92.0,89.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,1118.0,92.0,272.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,0.0
62,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,172.0,92.0,979.0,92.0,178.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,1118.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,276.0
63,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,0.0,92.0,258.0,92.0,1157.0,92.0,0.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,1118.0,92.0,712.0,92.0,814.0,92.0,962.0,92.0,0.0,92.0,92.0
64,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,0.0,92.0,344.0,92.0,1157.0,92.0,89.0,92.0,534.0,92.0,962.0,92.0,962.0,92.0,1118.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
65,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,368.0,92.0,258.0,92.0,1157.0,92.0,89.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,1118.0,92.0,0.0,92.0,740.0,92.0,962.0,92.0,92.0,92.0,92.0
66,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,172.0,92.0,0.0,92.0,258.0,92.0,0.0,92.0,267.0,92.0,979.0,92.0,0.0,92.0,962.0,92.0,1118.0,92.0,178.0,92.0,888.0,92.0,962.0,92.0,0.0,92.0,460.0
67,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,368.0,92.0,0.0,92.0,258.0,92.0,1157.0,92.0,89.0,92.0,979.0,92.0,962.0,92.0,518.0,92.0,1118.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
68,92.0,979.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,602.0,92.0,0.0,92.0,0.0,92.0,1157.0,92.0,89.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,1118.0,92.0,267.0,92.0,74.0,92.0,962.0,92.0,0.0,92.0,92.0
69,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,0.0,92.0,258.0,92.0,1157.0,92.0,89.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,1118.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
70,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,356.0,92.0,258.0,92.0,1157.0,92.0,89.0,92.0,979.0,92.0,296.0,92.0,814.0,92.0,1118.0,92.0,267.0,92.0,740.0,92.0,148.0,92.0,0.0,92.0,92.0
