,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
1665,,828.0,,828.0,,1288.0,184.0,92.0,184.0,0.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,92.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,736.0,184.0,828.0,184.0,828.0,184.0,0.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,23.0,184.0,92.0,184.0,828.0,184.0,450.0,184.0,828.0,184.0,,184.0,
1666,,828.0,,828.0,,1288.0,184.0,92.0,184.0,0.0,184.0,828.0,184.0,644.0,184.0,92.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,92.0,184.0,1335.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,184.0,184.0,828.0,184.0,92.0,184.0,828.0,184.0,267.0,184.0,0.0,184.0,230.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,184.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,,184.0,
1667,,828.0,,828.0,,1288.0,222.0,92.0,222.0,0.0,222.0,828.0,222.0,644.0,222.0,644.0,222.0,644.0,222.0,644.0,222.0,276.0,222.0,92.0,222.0,748.0,222.0,748.0,222.0,748.0,222.0,1068.0,222.0,253.0,222.0,253.0,222.0,0.0,222.0,253.0,222.0,253.0,222.0,253.0,222.0,0.0,222.0,828.0,222.0,828.0,222.0,0.0,222.0,828.0,222.0,0.0,222.0,267.0,222.0,207.0,222.0,207.0,222.0,207.0,222.0,207.0,222.0,92.0,222.0,828.0,222.0,828.0,222.0,1012.0,222.0,,222.0,
1668,,828.0,,828.0,,1288.0,184.0,92.0,184.0,623.0,184.0,1012.0,184.0,644.0,184.0,644.0,184.0,0.0,184.0,644.0,184.0,92.0,184.0,92.0,184.0,518.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,184.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,253.0,184.0,253.0,184.0,460.0,184.0,828.0,184.0,828.0,184.0,460.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,444.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,,184.0,
1669,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,1012.0,184.0,0.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,92.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,552.0,184.0,230.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,276.0,184.0,828.0,184.0,828.0,184.0,184.0,184.0,,184.0,
1670,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,1012.0,184.0,644.0,184.0,0.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,92.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,352.0,184.0,253.0,184.0,640.0,184.0,89.0,184.0,296.0,184.0,736.0,184.0,828.0,184.0,267.0,184.0,89.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,828.0,184.0,736.0,184.0,828.0,184.0,,184.0,
1671,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,552.0,184.0,276.0,184.0,0.0,184.0,276.0,184.0,644.0,184.0,0.0,184.0,92.0,184.0,748.0,184.0,748.0,184.0,0.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,736.0,184.0,828.0,184.0,828.0,184.0,644.0,184.0,267.0,184.0,644.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,0.0,184.0,1104.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,,184.0,
1672,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,1012.0,184.0,644.0,184.0,644.0,184.0,0.0,184.0,644.0,184.0,92.0,184.0,644.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,736.0,184.0,828.0,184.0,736.0,184.0,0.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,,184.0,
1673,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,1012.0,184.0,644.0,184.0,644.0,184.0,356.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,136.0,184.0,748.0,184.0,1068.0,184.0,0.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,230.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,0.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,,184.0,
1674,,828.0,,828.0,,1196.0,184.0,92.0,184.0,534.0,184.0,0.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,89.0,184.0,253.0,184.0,0.0,184.0,0.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,368.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,161.0,184.0,184.0,184.0,207.0,184.0,828.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,0.0,184.0,,184.0,
1675,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,1012.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,920.0,184.0,92.0,184.0,828.0,184.0,272.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,644.0,184.0,774.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,94.0,184.0,342.0,184.0,207.0,184.0,207.0,184.0,0.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,,184.0,
1676,,828.0,,920.0,,1288.0,184.0,92.0,184.0,534.0,184.0,1012.0,184.0,664.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,1012.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,801.0,184.0,207.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,265.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,888.0,184.0,207.0,184.0,207.0,184.0,460.0,184.0,828.0,184.0,0.0,184.0,828.0,184.0,,184.0,
1677,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,74.0,184.0,92.0,184.0,276.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,1246.0,184.0,979.0,184.0,207.0,184.0,230.0,184.0,828.0,184.0,207.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,,184.0,
1678,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,74.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,476.0,184.0,748.0,184.0,1068.0,184.0,534.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,184.0,184.0,207.0,184.0,0.0,184.0,828.0,184.0,0.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,0.0,184.0,92.0,184.0,828.0,184.0,368.0,184.0,828.0,184.0,,184.0,
1679,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,0.0,184.0,0.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,344.0,184.0,1068.0,184.0,208.0,184.0,253.0,184.0,322.0,184.0,253.0,184.0,0.0,184.0,253.0,184.0,0.0,184.0,1196.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,249.0,184.0,828.0,184.0,828.0,184.0,,184.0,
1680,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,0.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,89.0,184.0,92.0,184.0,828.0,184.0,0.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,0.0,184.0,253.0,184.0,230.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,600.0,184.0,115.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,,184.0,
1681,,828.0,,828.0,,1288.0,92.0,92.0,92.0,89.0,92.0,828.0,92.0,460.0,92.0,89.0,92.0,644.0,92.0,560.0,92.0,92.0,92.0,828.0,92.0,408.0,92.0,748.0,92.0,136.0,92.0,1068.0,92.0,1007.0,92.0,253.0,92.0,253.0,92.0,253.0,92.0,300.0,92.0,253.0,92.0,0.0,92.0,828.0,92.0,828.0,92.0,828.0,92.0,267.0,92.0,267.0,92.0,828.0,92.0,207.0,92.0,115.0,92.0,0.0,92.0,207.0,92.0,552.0,92.0,828.0,92.0,1104.0,92.0,828.0,92.0,,92.0,
1682,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,736.0,184.0,644.0,184.0,644.0,184.0,552.0,184.0,644.0,184.0,0.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,585.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,736.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,828.0,184.0,1196.0,184.0,,184.0,,184.0,
1683,,828.0,,828.0,,1288.0,184.0,276.0,184.0,534.0,184.0,460.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,920.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,370.0,184.0,253.0,184.0,253.0,184.0,451.0,184.0,253.0,184.0,920.0,184.0,0.0,184.0,828.0,184.0,368.0,184.0,552.0,184.0,178.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1684,,828.0,,828.0,,1480.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,2392.0,184.0,828.0,184.0,828.0,184.0,1012.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,253.0,184.0,207.0,184.0,368.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1685,,828.0,,276.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,1012.0,184.0,644.0,184.0,0.0,184.0,1196.0,184.0,920.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,204.0,184.0,253.0,184.0,138.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,0.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,920.0,184.0,89.0,184.0,,184.0,,184.0,
1686,,828.0,,92.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,368.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,92.0,184.0,748.0,184.0,748.0,184.0,0.0,184.0,178.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,276.0,184.0,828.0,184.0,736.0,184.0,552.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1687,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,0.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,0.0,184.0,1068.0,184.0,184.0,184.0,0.0,184.0,253.0,184.0,115.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,801.0,184.0,828.0,184.0,368.0,184.0,267.0,184.0,267.0,184.0,736.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,207.0,184.0,1012.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1688,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,920.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,920.0,184.0,207.0,184.0,161.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1689,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,322.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,207.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1690,,828.0,,828.0,,1288.0,184.0,276.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,0.0,184.0,920.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,161.0,184.0,0.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,207.0,184.0,996.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1691,,828.0,,828.0,,1288.0,184.0,92.0,184.0,356.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,828.0,184.0,92.0,184.0,552.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,552.0,184.0,0.0,184.0,267.0,184.0,460.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,207.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1692,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,92.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,344.0,184.0,249.0,184.0,748.0,184.0,748.0,184.0,979.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,26.0,184.0,1104.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,184.0,184.0,368.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,253.0,184.0,207.0,184.0,92.0,184.0,184.0,184.0,0.0,184.0,,184.0,,184.0,
1693,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,178.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,920.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1694,,644.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,552.0,184.0,644.0,184.0,460.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,178.0,184.0,253.0,184.0,0.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,539.0,184.0,267.0,184.0,276.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,207.0,184.0,828.0,184.0,92.0,184.0,0.0,184.0,828.0,184.0,,184.0,,184.0,
1695,,828.0,,828.0,,644.0,184.0,2208.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,184.0,184.0,748.0,184.0,1068.0,184.0,282.0,184.0,253.0,184.0,207.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,1513.0,184.0,828.0,184.0,207.0,184.0,115.0,184.0,184.0,184.0,828.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1696,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,1380.0,184.0,644.0,184.0,920.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,368.0,184.0,680.0,184.0,544.0,184.0,408.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,460.0,184.0,115.0,184.0,23.0,184.0,0.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1697,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,368.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,644.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,230.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,296.0,184.0,828.0,184.0,828.0,184.0,178.0,184.0,1246.0,184.0,828.0,184.0,440.0,184.0,115.0,184.0,207.0,184.0,828.0,184.0,736.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1698,,828.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,130.0,184.0,748.0,184.0,1068.0,184.0,1068.0,184.0,46.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,230.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,0.0,184.0,267.0,184.0,828.0,184.0,0.0,184.0,115.0,184.0,207.0,184.0,184.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1699,,828.0,,1104.0,,1288.0,184.0,92.0,184.0,1068.0,184.0,828.0,184.0,0.0,184.0,644.0,184.0,644.0,184.0,368.0,184.0,92.0,184.0,828.0,184.0,979.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,920.0,184.0,322.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,2.0,184.0,828.0,184.0,828.0,184.0,92.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,46.0,184.0,115.0,184.0,207.0,184.0,828.0,184.0,92.0,184.0,92.0,184.0,828.0,184.0,,184.0,,184.0,
1700,,1157.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,592.0,184.0,18.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,230.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,368.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,0.0,184.0,115.0,184.0,207.0,184.0,368.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1701,,1157.0,,92.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,476.0,184.0,680.0,184.0,748.0,184.0,979.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,92.0,184.0,368.0,184.0,0.0,184.0,445.0,184.0,712.0,184.0,267.0,184.0,828.0,184.0,0.0,184.0,115.0,184.0,207.0,184.0,828.0,184.0,92.0,184.0,368.0,184.0,828.0,184.0,,184.0,,184.0,
1702,,1157.0,,1012.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,276.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,774.0,184.0,828.0,184.0,828.0,184.0,445.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,207.0,184.0,0.0,184.0,828.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1703,,1157.0,,828.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,736.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,1020.0,184.0,748.0,184.0,1068.0,184.0,558.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,1104.0,184.0,828.0,184.0,828.0,184.0,644.0,184.0,267.0,184.0,267.0,184.0,92.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,828.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1704,,1157.0,,920.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,352.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,0.0,184.0,368.0,184.0,0.0,184.0,267.0,184.0,828.0,184.0,0.0,184.0,207.0,184.0,207.0,184.0,828.0,184.0,92.0,184.0,828.0,184.0,736.0,184.0,,184.0,,184.0,
1705,,1157.0,,920.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,552.0,184.0,552.0,184.0,828.0,184.0,544.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,138.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,828.0,184.0,0.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,184.0,184.0,207.0,184.0,828.0,184.0,828.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1706,,1157.0,,1012.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,1012.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,276.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,516.0,184.0,828.0,184.0,828.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,0.0,184.0,207.0,184.0,207.0,184.0,828.0,184.0,460.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1707,,1157.0,,920.0,,1288.0,184.0,92.0,184.0,534.0,184.0,368.0,184.0,644.0,184.0,644.0,184.0,184.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1246.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,400.0,184.0,0.0,184.0,828.0,184.0,534.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,4.0,184.0,207.0,184.0,207.0,184.0,828.0,184.0,92.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1708,,1157.0,,920.0,,1288.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,544.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,253.0,184.0,299.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,0.0,184.0,828.0,184.0,0.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,207.0,184.0,207.0,184.0,207.0,184.0,828.0,184.0,368.0,184.0,828.0,184.0,828.0,184.0,,184.0,,184.0,
1709,,828.0,,920.0,,1288.0,184.0,460.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,748.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,322.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,552.0,184.0,828.0,184.0,0.0,184.0,828.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,368.0,184.0,828.0,184.0,0.0,184.0,828.0,184.0,92.0,184.0,368.0,184.0,828.0,184.0,,184.0,,184.0,
1710,,828.0,,920.0,,1196.0,184.0,92.0,184.0,534.0,184.0,828.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,644.0,184.0,92.0,184.0,828.0,184.0,748.0,184.0,1088.0,184.0,748.0,184.0,1068.0,184.0,253.0,184.0,161.0,184.0,253.0,184.0,253.0,184.0,253.0,184.0,550.0,184.0,0.0,184.0,368.0,184.0,736.0,184.0,92.0,184.0,267.0,184.0,267.0,184.0,828.0,184.0,544.0,184.0,207.0,184.0,207.0,184.0,828.0,184.0,24.0,184.0,276.0,184.0,828.0,184.0,,184.0,,184.0,
