,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
2281,,552.0,,267.0,552.0,276.0,552.0,552.0,552.0,0.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,0.0,552.0,15.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,40.0,552.0,5.0,552.0,0.0,552.0,15.0,552.0,296.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,0.0,552.0,20.0,552.0,552.0,552.0,552.0,552.0,828.0,552.0,552.0,552.0,1380.0,552.0,296.0,552.0,30.0,552.0,852.0,552.0,20.0,552.0,148.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2282,,552.0,,267.0,552.0,276.0,552.0,552.0,552.0,552.0,552.0,368.0,552.0,1104.0,552.0,1776.0,552.0,0.0,552.0,178.0,552.0,12.0,552.0,0.0,552.0,15.0,552.0,30.0,552.0,552.0,552.0,445.0,552.0,890.0,552.0,0.0,552.0,276.0,552.0,80.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,1104.0,552.0,552.0,552.0,172.0,552.0,0.0,552.0,552.0,552.0,92.0,552.0,296.0,552.0,30.0,552.0,852.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2283,,552.0,,267.0,552.0,276.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,15.0,552.0,15.0,552.0,30.0,552.0,581.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,644.0,552.0,20.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1380.0,552.0,92.0,552.0,6.0,552.0,267.0,552.0,15.0,552.0,828.0,552.0,78.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2284,,552.0,,267.0,552.0,276.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,0.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,4.0,552.0,0.0,552.0,83.0,552.0,30.0,552.0,552.0,552.0,0.0,552.0,890.0,552.0,276.0,552.0,552.0,552.0,40.0,552.0,5.0,552.0,45.0,552.0,204.0,552.0,15.0,552.0,130.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,50.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,92.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,0.0,552.0,58.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2285,,552.0,,267.0,552.0,276.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,0.0,552.0,12.0,552.0,1207.0,552.0,30.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,40.0,552.0,276.0,552.0,644.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,141.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,92.0,552.0,30.0,552.0,30.0,552.0,0.0,552.0,10.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2286,,552.0,,267.0,552.0,276.0,552.0,552.0,552.0,644.0,552.0,1104.0,552.0,296.0,552.0,518.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,30.0,552.0,5.0,552.0,30.0,552.0,184.0,552.0,92.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,0.0,552.0,15.0,552.0,267.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,276.0,552.0,15.0,552.0,71.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,92.0,552.0,1628.0,552.0,30.0,552.0,30.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2287,,552.0,,267.0,552.0,276.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,5.0,552.0,35.0,552.0,8.0,552.0,552.0,552.0,1691.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,40.0,552.0,15.0,552.0,1246.0,552.0,276.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,368.0,552.0,92.0,552.0,300.0,552.0,30.0,552.0,30.0,552.0,112.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2288,,552.0,,267.0,552.0,276.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,35.0,552.0,89.0,552.0,30.0,552.0,552.0,552.0,534.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,161.0,552.0,200.0,552.0,231.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,40.0,552.0,0.0,552.0,15.0,552.0,552.0,552.0,92.0,552.0,368.0,552.0,92.0,552.0,92.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,444.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2289,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,385.0,552.0,222.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,156.0,552.0,516.0,552.0,30.0,552.0,178.0,552.0,0.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,500.0,552.0,444.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,35.0,552.0,15.0,552.0,552.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,368.0,552.0,10.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2290,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,30.0,552.0,92.0,552.0,30.0,552.0,89.0,552.0,890.0,552.0,890.0,552.0,368.0,552.0,1288.0,552.0,340.0,552.0,10.0,552.0,249.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,80.0,552.0,15.0,552.0,368.0,552.0,15.0,552.0,552.0,552.0,828.0,552.0,890.0,552.0,552.0,552.0,92.0,552.0,105.0,552.0,30.0,552.0,30.0,552.0,400.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2291,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,102.0,552.0,0.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,71.0,552.0,25.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,178.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,30.0,552.0,424.0,552.0,30.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2292,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,0.0,552.0,12.0,552.0,30.0,552.0,15.0,552.0,30.0,552.0,552.0,552.0,1068.0,552.0,1335.0,552.0,276.0,552.0,276.0,552.0,0.0,552.0,52.0,552.0,15.0,552.0,249.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,284.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,5.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2293,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,0.0,552.0,267.0,552.0,30.0,552.0,552.0,552.0,0.0,552.0,801.0,552.0,276.0,552.0,0.0,552.0,80.0,552.0,920.0,552.0,455.0,552.0,20.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,552.0,552.0,42.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,539.0,552.0,552.0,552.0,45.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2294,,0.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,0.0,552.0,178.0,552.0,12.0,552.0,20.0,552.0,15.0,552.0,354.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,0.0,552.0,10.0,552.0,114.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,150.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1380.0,552.0,30.0,552.0,30.0,552.0,178.0,552.0,10.0,552.0,500.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2295,,552.0,,534.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,25.0,552.0,0.0,552.0,30.0,552.0,552.0,552.0,1157.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,0.0,552.0,15.0,552.0,828.0,552.0,0.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,644.0,552.0,15.0,552.0,736.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,184.0,552.0,356.0,552.0,30.0,552.0,30.0,552.0,0.0,552.0,5.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2296,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,460.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,445.0,552.0,12.0,552.0,0.0,552.0,15.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,552.0,552.0,276.0,552.0,80.0,552.0,15.0,552.0,276.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,20.0,552.0,15.0,552.0,15.0,552.0,20.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,0.0,552.0,30.0,552.0,102.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2297,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,1258.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,20.0,552.0,6.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,350.0,552.0,15.0,552.0,15.0,552.0,20.0,552.0,68.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,25.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2298,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,920.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,0.0,552.0,355.0,552.0,10.0,552.0,30.0,552.0,460.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,80.0,552.0,0.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,186.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,30.0,552.0,30.0,552.0,712.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2299,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,0.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,0.0,552.0,30.0,552.0,204.0,552.0,184.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,444.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,30.0,552.0,30.0,552.0,25.0,552.0,10.0,552.0,0.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2300,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,104.0,552.0,355.0,552.0,10.0,552.0,30.0,552.0,552.0,552.0,712.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,89.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,10.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,92.0,552.0,30.0,552.0,30.0,552.0,94.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2301,,552.0,,267.0,552.0,828.0,552.0,552.0,552.0,644.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,148.0,552.0,325.0,552.0,30.0,552.0,0.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,774.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,130.0,552.0,55.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,5.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,92.0,552.0,30.0,552.0,30.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2302,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,518.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,0.0,552.0,88.0,552.0,0.0,552.0,30.0,552.0,552.0,552.0,267.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,30.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,0.0,552.0,174.0,552.0,30.0,552.0,10.0,552.0,0.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2303,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,92.0,552.0,30.0,552.0,1380.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,15.0,552.0,15.0,552.0,5.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,644.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,5.0,552.0,30.0,552.0,30.0,552.0,10.0,552.0,25.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2304,,552.0,,267.0,552.0,552.0,552.0,267.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,356.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,534.0,552.0,15.0,552.0,195.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,5.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2305,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,250.0,552.0,900.0,552.0,552.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,5.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,40.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,644.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,10.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2306,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,1288.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,105.0,552.0,0.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,92.0,552.0,552.0,552.0,276.0,552.0,616.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,35.0,552.0,0.0,552.0,15.0,552.0,368.0,552.0,552.0,552.0,1472.0,552.0,552.0,552.0,552.0,552.0,498.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2307,,276.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,220.0,552.0,205.0,552.0,55.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,276.0,552.0,40.0,552.0,15.0,552.0,195.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,150.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,1380.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2308,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,20.0,552.0,30.0,552.0,284.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,0.0,552.0,276.0,552.0,276.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,50.0,552.0,15.0,552.0,47.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,460.0,552.0,516.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,0.0,552.0,0.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2309,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,368.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,1012.0,552.0,184.0,552.0,15.0,552.0,95.0,552.0,92.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,222.0,552.0,15.0,552.0,8.0,552.0,15.0,552.0,1012.0,552.0,552.0,552.0,552.0,552.0,920.0,552.0,1012.0,552.0,0.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,4.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2310,,552.0,,445.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,801.0,552.0,644.0,552.0,276.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,40.0,552.0,15.0,552.0,15.0,552.0,8.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,320.0,552.0,552.0,552.0,0.0,552.0,28.0,552.0,426.0,552.0,30.0,552.0,10.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2311,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,74.0,552.0,89.0,552.0,178.0,552.0,12.0,552.0,552.0,552.0,70.0,552.0,0.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,552.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,6.0,552.0,15.0,552.0,15.0,552.0,10.0,552.0,0.0,552.0,552.0,552.0,184.0,552.0,828.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,10.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2312,,552.0,,267.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,534.0,552.0,92.0,552.0,426.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,0.0,552.0,276.0,552.0,276.0,552.0,159.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,0.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,552.0,552.0,92.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,0.0,552.0,124.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2313,,552.0,,267.0,552.0,552.0,552.0,552.0,552.0,92.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,460.0,552.0,12.0,552.0,30.0,552.0,552.0,552.0,1246.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,148.0,552.0,15.0,552.0,460.0,552.0,296.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,828.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,552.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2314,,552.0,,267.0,552.0,552.0,552.0,1104.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,148.0,552.0,267.0,552.0,178.0,552.0,12.0,552.0,30.0,552.0,30.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,178.0,552.0,0.0,552.0,276.0,552.0,15.0,552.0,20.0,552.0,15.0,552.0,15.0,552.0,350.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,92.0,552.0,92.0,552.0,0.0,552.0,30.0,552.0,30.0,552.0,92.0,552.0,64.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2315,,828.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,296.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,30.0,552.0,0.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,276.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,15.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,92.0,552.0,92.0,552.0,15.0,552.0,10.0,552.0,30.0,552.0,0.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2316,,184.0,,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,592.0,552.0,296.0,552.0,178.0,552.0,178.0,552.0,12.0,552.0,1704.0,552.0,246.0,552.0,30.0,552.0,552.0,552.0,890.0,552.0,890.0,552.0,276.0,552.0,1012.0,552.0,15.0,552.0,5.0,552.0,15.0,552.0,15.0,552.0,0.0,552.0,141.0,552.0,15.0,552.0,0.0,552.0,35.0,552.0,15.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,184.0,552.0,92.0,552.0,460.0,552.0,296.0,552.0,30.0,552.0,0.0,552.0,752.0,552.0,10.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
2317,,552.0,,89.0,92.0,552.0,92.0,552.0,92.0,53.0,92.0,1012.0,92.0,148.0,92.0,296.0,92.0,801.0,92.0,178.0,92.0,12.0,92.0,80.0,92.0,246.0,92.0,150.0,92.0,552.0,92.0,890.0,92.0,890.0,92.0,649.0,92.0,249.0,92.0,15.0,92.0,1184.0,92.0,5.0,92.0,15.0,92.0,15.0,92.0,15.0,92.0,10.0,92.0,92.0,92.0,0.0,92.0,210.0,92.0,552.0,92.0,552.0,92.0,1012.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,30.0,92.0,30.0,92.0,156.0,92.0,10.0,92.0,0.0,92.0,,92.0,,92.0,,92.0,,92.0,,92.0,
2318,,552.0,,267.0,178.0,552.0,178.0,552.0,178.0,552.0,178.0,1012.0,178.0,0.0,178.0,296.0,178.0,178.0,178.0,178.0,178.0,623.0,178.0,0.0,178.0,25.0,178.0,30.0,178.0,552.0,178.0,890.0,178.0,460.0,178.0,736.0,178.0,276.0,178.0,15.0,178.0,15.0,178.0,15.0,178.0,0.0,178.0,55.0,178.0,15.0,178.0,222.0,178.0,15.0,178.0,15.0,178.0,15.0,178.0,552.0,178.0,460.0,178.0,368.0,178.0,552.0,178.0,368.0,178.0,92.0,178.0,300.0,178.0,30.0,178.0,30.0,178.0,10.0,178.0,10.0,178.0,,178.0,,178.0,,178.0,,178.0,,178.0,
2319,,552.0,,356.0,178.0,552.0,178.0,552.0,178.0,552.0,178.0,1012.0,178.0,296.0,178.0,296.0,178.0,178.0,178.0,801.0,178.0,12.0,178.0,30.0,178.0,77.0,178.0,30.0,178.0,0.0,178.0,890.0,178.0,276.0,178.0,276.0,178.0,276.0,178.0,0.0,178.0,15.0,178.0,15.0,178.0,15.0,178.0,15.0,178.0,0.0,178.0,15.0,178.0,15.0,178.0,15.0,178.0,15.0,178.0,552.0,178.0,552.0,178.0,552.0,178.0,267.0,178.0,92.0,178.0,92.0,178.0,178.0,178.0,30.0,178.0,30.0,178.0,10.0,178.0,10.0,178.0,,178.0,,178.0,,178.0,,178.0,,178.0,
