,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
3340,,828.0,,234.0,,888.0,,828.0,,267.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,100.0,276.0,2.0,276.0,11.0,276.0,23.0,276.0,445.0,276.0,801.0,276.0,801.0,276.0,50.0,276.0,22.0,276.0,814.0,276.0,187.0,276.0,0.0,276.0,979.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,276.0,276.0,552.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3341,,828.0,,234.0,,83.0,,828.0,,828.0,276.0,644.0,276.0,828.0,276.0,828.0,276.0,14.0,276.0,1380.0,276.0,92.0,276.0,8.0,276.0,534.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,148.0,276.0,22.0,276.0,187.0,276.0,728.0,276.0,0.0,276.0,979.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,2392.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,276.0,276.0,0.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3342,,828.0,,234.0,,552.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,0.0,276.0,560.0,276.0,2.0,276.0,0.0,276.0,445.0,276.0,666.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,22.0,276.0,187.0,276.0,0.0,276.0,979.0,276.0,267.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,1380.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,774.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3343,,644.0,,234.0,,888.0,,828.0,,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,2.0,0.0,16.0,0.0,2.0,0.0,22.0,0.0,178.0,0.0,178.0,0.0,801.0,0.0,20.0,0.0,92.0,0.0,22.0,0.0,187.0,0.0,0.0,0.0,979.0,0.0,979.0,0.0,801.0,0.0,801.0,0.0,801.0,0.0,801.0,0.0,801.0,0.0,801.0,0.0,1196.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,828.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
3344,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,460.0,276.0,828.0,276.0,828.0,276.0,444.0,276.0,1104.0,276.0,50.0,276.0,26.0,276.0,445.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,28.0,276.0,22.0,276.0,187.0,276.0,0.0,276.0,979.0,276.0,979.0,276.0,89.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,356.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3345,,828.0,,234.0,,888.0,,828.0,,736.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,0.0,276.0,2.0,276.0,0.0,276.0,2.0,276.0,445.0,276.0,801.0,276.0,801.0,276.0,22.0,276.0,102.0,276.0,22.0,276.0,187.0,276.0,25.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,368.0,276.0,92.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,276.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3346,,828.0,,234.0,,888.0,,736.0,,0.0,276.0,460.0,276.0,828.0,276.0,368.0,276.0,2.0,276.0,26.0,276.0,520.0,276.0,2.0,276.0,445.0,276.0,801.0,276.0,801.0,276.0,6.0,276.0,0.0,276.0,18.0,276.0,187.0,276.0,256.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3347,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,2.0,276.0,0.0,276.0,2.0,276.0,17.0,276.0,445.0,276.0,1513.0,276.0,801.0,276.0,258.0,276.0,0.0,276.0,22.0,276.0,187.0,276.0,184.0,276.0,534.0,276.0,979.0,276.0,801.0,276.0,801.0,276.0,712.0,276.0,267.0,276.0,801.0,276.0,801.0,276.0,184.0,276.0,552.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,644.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3348,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,92.0,276.0,4.0,276.0,2.0,276.0,0.0,276.0,74.0,276.0,445.0,276.0,801.0,276.0,801.0,276.0,22.0,276.0,10.0,276.0,22.0,276.0,187.0,276.0,0.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,178.0,276.0,801.0,276.0,979.0,276.0,552.0,276.0,920.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3349,,828.0,,234.0,,888.0,,460.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,12.0,276.0,2.0,276.0,2.0,276.0,1184.0,276.0,445.0,276.0,801.0,276.0,178.0,276.0,24.0,276.0,10.0,276.0,22.0,276.0,187.0,276.0,2.0,276.0,623.0,276.0,979.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,267.0,276.0,178.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,920.0,276.0,0.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3350,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,1012.0,276.0,828.0,276.0,26.0,276.0,0.0,276.0,0.0,276.0,2.0,276.0,356.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,276.0,276.0,22.0,276.0,0.0,276.0,979.0,276.0,979.0,276.0,712.0,276.0,89.0,276.0,801.0,276.0,415.0,276.0,801.0,276.0,0.0,276.0,920.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3351,,828.0,,234.0,,148.0,,460.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,2.0,276.0,2.0,276.0,0.0,276.0,4.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,1012.0,276.0,172.0,276.0,22.0,276.0,22.0,276.0,0.0,276.0,356.0,276.0,979.0,276.0,801.0,276.0,89.0,276.0,801.0,276.0,267.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3352,,828.0,,234.0,,888.0,,828.0,,0.0,276.0,828.0,276.0,460.0,276.0,920.0,276.0,2.0,276.0,390.0,276.0,2.0,276.0,0.0,276.0,445.0,276.0,801.0,276.0,801.0,276.0,20.0,276.0,1012.0,276.0,22.0,276.0,22.0,276.0,0.0,276.0,979.0,276.0,445.0,276.0,801.0,276.0,178.0,276.0,801.0,276.0,177.0,276.0,801.0,276.0,623.0,276.0,258.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3353,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,644.0,276.0,828.0,276.0,828.0,276.0,445.0,276.0,0.0,276.0,0.0,276.0,184.0,276.0,445.0,276.0,801.0,276.0,801.0,276.0,370.0,276.0,22.0,276.0,22.0,276.0,22.0,276.0,0.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,92.0,276.0,0.0,276.0,534.0,276.0,801.0,276.0,801.0,276.0,240.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,92.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3354,,552.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,40.0,276.0,516.0,276.0,2.0,276.0,10.0,276.0,623.0,276.0,89.0,276.0,801.0,276.0,712.0,276.0,0.0,276.0,22.0,276.0,22.0,276.0,5.0,276.0,979.0,276.0,979.0,276.0,534.0,276.0,623.0,276.0,801.0,276.0,356.0,276.0,801.0,276.0,801.0,276.0,1656.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,1840.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3355,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,8.0,276.0,4.0,276.0,0.0,276.0,2.0,276.0,445.0,276.0,712.0,276.0,801.0,276.0,4.0,276.0,22.0,276.0,22.0,276.0,22.0,276.0,20.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,89.0,276.0,801.0,276.0,712.0,276.0,979.0,276.0,0.0,276.0,623.0,276.0,0.0,276.0,0.0,276.0,368.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3356,,920.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,188.0,276.0,6.0,276.0,2.0,276.0,6.0,276.0,184.0,276.0,801.0,276.0,801.0,276.0,22.0,276.0,22.0,276.0,22.0,276.0,22.0,276.0,0.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,89.0,276.0,801.0,276.0,0.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3357,,828.0,,234.0,,888.0,,828.0,,460.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,26.0,276.0,4.0,276.0,10.0,276.0,2.0,276.0,89.0,276.0,801.0,276.0,801.0,276.0,4.0,276.0,276.0,276.0,22.0,276.0,890.0,276.0,95.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,89.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,178.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3358,,828.0,,234.0,,740.0,,828.0,,184.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,2.0,276.0,77.0,276.0,0.0,276.0,2.0,276.0,445.0,276.0,801.0,276.0,368.0,276.0,141.0,276.0,516.0,276.0,22.0,276.0,22.0,276.0,710.0,276.0,979.0,276.0,0.0,276.0,644.0,276.0,267.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3359,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,2.0,276.0,2.0,276.0,0.0,276.0,2.0,276.0,0.0,276.0,534.0,276.0,801.0,276.0,112.0,276.0,320.0,276.0,22.0,276.0,22.0,276.0,0.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,89.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3360,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,2.0,276.0,11.0,276.0,2.0,276.0,175.0,276.0,445.0,276.0,801.0,276.0,801.0,276.0,14.0,276.0,22.0,276.0,34.0,276.0,22.0,276.0,0.0,276.0,979.0,276.0,0.0,276.0,801.0,276.0,89.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3361,,828.0,,234.0,,888.0,,828.0,,828.0,92.0,828.0,92.0,828.0,92.0,518.0,92.0,2.0,92.0,11.0,92.0,22.0,92.0,2.0,92.0,0.0,92.0,712.0,92.0,801.0,92.0,22.0,92.0,213.0,92.0,22.0,92.0,22.0,92.0,0.0,92.0,979.0,92.0,801.0,92.0,774.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,801.0,92.0,801.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,828.0,92.0,828.0,92.0,,92.0,,92.0,,92.0,,92.0,,92.0,,92.0,,92.0,,92.0,,92.0,,92.0,,92.0,,92.0,,92.0,
3362,,828.0,,234.0,,444.0,,828.0,,92.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,2.0,276.0,11.0,276.0,0.0,276.0,332.0,276.0,89.0,276.0,801.0,276.0,801.0,276.0,828.0,276.0,22.0,276.0,22.0,276.0,22.0,276.0,0.0,276.0,890.0,276.0,1157.0,276.0,801.0,276.0,356.0,276.0,623.0,276.0,801.0,276.0,801.0,276.0,623.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,92.0,276.0,0.0,276.0,828.0,276.0,1472.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3363,,828.0,,234.0,,888.0,,828.0,,1104.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,150.0,276.0,11.0,276.0,92.0,276.0,148.0,276.0,445.0,276.0,801.0,276.0,801.0,276.0,22.0,276.0,276.0,276.0,22.0,276.0,22.0,276.0,30.0,276.0,979.0,276.0,267.0,276.0,801.0,276.0,534.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,2392.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3364,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,368.0,276.0,11.0,276.0,0.0,276.0,0.0,276.0,1068.0,276.0,801.0,276.0,801.0,276.0,170.0,276.0,8.0,276.0,22.0,276.0,22.0,276.0,497.0,276.0,979.0,276.0,356.0,276.0,356.0,276.0,89.0,276.0,712.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,460.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3365,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,644.0,276.0,0.0,276.0,11.0,276.0,1104.0,276.0,6.0,276.0,430.0,276.0,801.0,276.0,801.0,276.0,747.0,276.0,41.0,276.0,22.0,276.0,22.0,276.0,0.0,276.0,979.0,276.0,0.0,276.0,801.0,276.0,0.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,92.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3366,,828.0,,156.0,,888.0,,828.0,,736.0,276.0,560.0,276.0,828.0,276.0,828.0,276.0,2.0,276.0,11.0,276.0,2.0,276.0,14.0,276.0,445.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,22.0,276.0,22.0,276.0,22.0,276.0,10.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,172.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,552.0,276.0,0.0,276.0,0.0,276.0,920.0,276.0,71.0,276.0,0.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3367,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,2.0,276.0,11.0,276.0,2.0,276.0,184.0,276.0,267.0,276.0,801.0,276.0,801.0,276.0,2.0,276.0,18.0,276.0,22.0,276.0,22.0,276.0,0.0,276.0,979.0,276.0,623.0,276.0,801.0,276.0,1068.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,1196.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3368,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,142.0,276.0,11.0,276.0,0.0,276.0,2.0,276.0,445.0,276.0,801.0,276.0,89.0,276.0,142.0,276.0,14.0,276.0,20.0,276.0,22.0,276.0,25.0,276.0,979.0,276.0,534.0,276.0,801.0,276.0,89.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,552.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3369,,828.0,,234.0,,888.0,,828.0,,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,4.0,644.0,92.0,644.0,0.0,644.0,0.0,644.0,0.0,644.0,801.0,644.0,332.0,644.0,4.0,644.0,0.0,644.0,22.0,644.0,22.0,644.0,318.0,644.0,979.0,644.0,0.0,644.0,801.0,644.0,178.0,644.0,801.0,644.0,801.0,644.0,801.0,644.0,28.0,644.0,0.0,644.0,0.0,644.0,0.0,644.0,0.0,644.0,0.0,644.0,828.0,644.0,828.0,644.0,,644.0,,644.0,,644.0,,644.0,,644.0,,644.0,,644.0,,644.0,,644.0,,644.0,,644.0,,644.0,,644.0,
3370,,828.0,,234.0,,1258.0,,828.0,,1472.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,946.0,276.0,2.0,276.0,4.0,276.0,2.0,276.0,267.0,276.0,801.0,276.0,801.0,276.0,568.0,276.0,22.0,276.0,22.0,276.0,0.0,276.0,460.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,0.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,368.0,276.0,1012.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3371,,828.0,,234.0,,888.0,,828.0,,736.0,276.0,828.0,276.0,828.0,276.0,736.0,276.0,2.0,276.0,2.0,276.0,20.0,276.0,0.0,276.0,0.0,276.0,1335.0,276.0,801.0,276.0,22.0,276.0,22.0,276.0,22.0,276.0,30.0,276.0,736.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,1424.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3372,,828.0,,234.0,,888.0,,828.0,,356.0,276.0,828.0,276.0,1196.0,276.0,828.0,276.0,6.0,276.0,50.0,276.0,18.0,276.0,92.0,276.0,267.0,276.0,0.0,276.0,801.0,276.0,22.0,276.0,22.0,276.0,22.0,276.0,22.0,276.0,78.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,89.0,276.0,1157.0,276.0,801.0,276.0,534.0,276.0,0.0,276.0,92.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,222.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3373,,828.0,,828.0,,178.0,,828.0,,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,445.0,0.0,979.0,0.0,890.0,0.0,0.0,0.0,182.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,1068.0,0.0,890.0,0.0,801.0,0.0,801.0,0.0,801.0,0.0,801.0,0.0,801.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,0.0,828.0,0.0,828.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
3374,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,6.0,276.0,520.0,276.0,0.0,276.0,2.0,276.0,356.0,276.0,89.0,276.0,801.0,276.0,22.0,276.0,814.0,276.0,16.0,276.0,22.0,276.0,0.0,276.0,979.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3375,,460.0,,234.0,,888.0,,828.0,,828.0,276.0,801.0,276.0,828.0,276.0,828.0,276.0,4.0,276.0,2.0,276.0,8.0,276.0,6.0,276.0,445.0,276.0,0.0,276.0,801.0,276.0,22.0,276.0,22.0,276.0,22.0,276.0,828.0,276.0,267.0,276.0,979.0,276.0,712.0,276.0,801.0,276.0,801.0,276.0,1246.0,276.0,801.0,276.0,1157.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,89.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3376,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,736.0,276.0,1104.0,276.0,828.0,276.0,0.0,276.0,0.0,276.0,2.0,276.0,0.0,276.0,534.0,276.0,801.0,276.0,801.0,276.0,14.0,276.0,22.0,276.0,22.0,276.0,828.0,276.0,0.0,276.0,979.0,276.0,979.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,602.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,184.0,276.0,552.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3377,,828.0,,234.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,552.0,276.0,828.0,276.0,2.0,276.0,2.0,276.0,2.0,276.0,2.0,276.0,1513.0,276.0,801.0,276.0,801.0,276.0,82.0,276.0,22.0,276.0,18.0,276.0,920.0,276.0,5.0,276.0,979.0,276.0,276.0,276.0,89.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,1513.0,276.0,0.0,276.0,460.0,276.0,0.0,276.0,92.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3378,,828.0,,104.0,,355.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,14.0,276.0,0.0,276.0,2.0,276.0,468.0,276.0,83.0,276.0,712.0,276.0,801.0,276.0,0.0,276.0,22.0,276.0,22.0,276.0,828.0,276.0,15.0,276.0,172.0,276.0,979.0,276.0,89.0,276.0,736.0,276.0,712.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,552.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
3379,,828.0,,0.0,,888.0,,828.0,,828.0,276.0,828.0,276.0,828.0,276.0,828.0,276.0,0.0,276.0,0.0,276.0,222.0,276.0,0.0,276.0,445.0,276.0,0.0,276.0,801.0,276.0,0.0,276.0,22.0,276.0,22.0,276.0,828.0,276.0,5.0,276.0,368.0,276.0,801.0,276.0,178.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,801.0,276.0,0.0,276.0,664.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,828.0,276.0,828.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
