,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
35,61.0,36.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,85.0,61.0,61.0,61.0,61.0,61.0,9.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,38.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,0.0,61.0,127.0,61.0,0.0,61.0,183.0
36,61.0,36.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,31.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,21.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,51.0,61.0,127.0,61.0,0.0,61.0,183.0
37,61.0,36.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,31.0,61.0,12.0,61.0,61.0,61.0,21.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,0.0,61.0,183.0
38,61.0,36.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,31.0,61.0,61.0,61.0,61.0,61.0,85.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,0.0,61.0,183.0
39,61.0,36.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,31.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,37.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,40.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,0.0,61.0,183.0
40,98.0,61.0,98.0,61.0,98.0,42.0,98.0,61.0,98.0,61.0,98.0,31.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,23.0,98.0,23.0,98.0,0.0,98.0,36.0,98.0,51.0,98.0,127.0,98.0,13.0,98.0,77.0,98.0,0.0,98.0,18.0,98.0,39.0,98.0,0.0,98.0,183.0
41,98.0,13.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,85.0,98.0,31.0,98.0,61.0,98.0,32.0,98.0,38.0,98.0,61.0,98.0,61.0,98.0,0.0,98.0,61.0,98.0,23.0,98.0,16.0,98.0,36.0,98.0,127.0,98.0,127.0,98.0,22.0,98.0,77.0,98.0,0.0,98.0,18.0,98.0,127.0,98.0,0.0,98.0,183.0
42,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,74.0,98.0,31.0,98.0,61.0,98.0,61.0,98.0,88.0,98.0,21.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,23.0,98.0,98.0,98.0,36.0,98.0,127.0,98.0,31.0,98.0,22.0,98.0,77.0,98.0,0.0,98.0,0.0,98.0,127.0,98.0,0.0,98.0,183.0
43,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,31.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,79.0,98.0,61.0,98.0,23.0,98.0,98.0,98.0,36.0,98.0,127.0,98.0,49.0,98.0,22.0,98.0,77.0,98.0,0.0,98.0,79.0,98.0,30.0,98.0,0.0,98.0,83.0
44,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,31.0,98.0,61.0,98.0,44.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,23.0,98.0,98.0,98.0,36.0,98.0,127.0,98.0,127.0,98.0,22.0,98.0,77.0,98.0,0.0,98.0,35.0,98.0,127.0,98.0,0.0,98.0,183.0
45,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,36.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,23.0,98.0,98.0,98.0,45.0,98.0,127.0,98.0,127.0,98.0,22.0,98.0,14.0,98.0,0.0,98.0,18.0,98.0,14.0,98.0,0.0,98.0,70.0
46,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,2.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,44.0,98.0,23.0,98.0,98.0,98.0,36.0,98.0,122.0,98.0,124.0,98.0,22.0,98.0,77.0,98.0,90.0,98.0,18.0,98.0,127.0,98.0,0.0,98.0,183.0
47,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,6.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,88.0,98.0,61.0,98.0,12.0,98.0,23.0,98.0,98.0,98.0,36.0,98.0,127.0,98.0,127.0,98.0,22.0,98.0,87.0,98.0,0.0,98.0,18.0,98.0,82.0,98.0,0.0,98.0,183.0
48,98.0,61.0,98.0,97.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,77.0,98.0,61.0,98.0,27.0,98.0,61.0,98.0,61.0,98.0,61.0,98.0,14.0,98.0,61.0,98.0,23.0,98.0,98.0,98.0,36.0,98.0,25.0,98.0,127.0,98.0,22.0,98.0,155.0,98.0,0.0,98.0,18.0,98.0,127.0,98.0,0.0,98.0,183.0
49,88.0,61.0,88.0,61.0,88.0,45.0,88.0,61.0,88.0,61.0,88.0,61.0,88.0,61.0,88.0,61.0,88.0,61.0,88.0,11.0,88.0,61.0,88.0,61.0,88.0,61.0,88.0,23.0,88.0,98.0,88.0,36.0,88.0,127.0,88.0,127.0,88.0,22.0,88.0,155.0,88.0,0.0,88.0,18.0,88.0,127.0,88.0,0.0,88.0,183.0
50,61.0,61.0,61.0,61.0,61.0,12.0,61.0,61.0,61.0,61.0,61.0,39.0,61.0,61.0,61.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,7.0,61.0,127.0,61.0,22.0,61.0,155.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,0.0,61.0,183.0
51,61.0,61.0,61.0,61.0,61.0,86.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,83.0,61.0,155.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,0.0,61.0,183.0
52,61.0,61.0,61.0,61.0,61.0,86.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,121.0,61.0,127.0,61.0,61.0,61.0,155.0,61.0,0.0,61.0,18.0,61.0,97.0,61.0,0.0,61.0,183.0
53,61.0,61.0,61.0,61.0,61.0,86.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,36.0,61.0,17.0,61.0,23.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,62.0,61.0,61.0,61.0,155.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,97.0,61.0,183.0
54,61.0,61.0,61.0,61.0,61.0,86.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,36.0,61.0,61.0,61.0,23.0,61.0,103.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,17.0,61.0,127.0,61.0,127.0,61.0,61.0,61.0,155.0,61.0,0.0,61.0,18.0,61.0,12.0,61.0,0.0,61.0,183.0
55,61.0,79.0,61.0,61.0,61.0,86.0,61.0,61.0,61.0,43.0,61.0,61.0,61.0,36.0,61.0,61.0,61.0,23.0,61.0,61.0,61.0,61.0,61.0,11.0,61.0,61.0,61.0,23.0,61.0,0.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,61.0,61.0,155.0,61.0,0.0,61.0,13.0,61.0,127.0,61.0,0.0,61.0,183.0
56,61.0,61.0,61.0,61.0,61.0,86.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,36.0,61.0,61.0,61.0,23.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,61.0,61.0,155.0,61.0,0.0,61.0,34.0,61.0,94.0,61.0,0.0,61.0,183.0
57,61.0,61.0,61.0,33.0,61.0,86.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,36.0,61.0,61.0,61.0,23.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,66.0,61.0,127.0,61.0,127.0,61.0,61.0,61.0,77.0,61.0,0.0,61.0,47.0,61.0,127.0,61.0,140.0,61.0,0.0
58,61.0,61.0,61.0,61.0,61.0,86.0,61.0,61.0,61.0,83.0,61.0,61.0,61.0,36.0,61.0,61.0,61.0,23.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,27.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,14.0,61.0,4.0,61.0,61.0,61.0,18.0,61.0,0.0,61.0,42.0,61.0,127.0,61.0,0.0,61.0,100.0
59,19.0,61.0,19.0,61.0,19.0,86.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,36.0,19.0,61.0,19.0,23.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,34.0,19.0,23.0,19.0,98.0,19.0,84.0,19.0,127.0,19.0,127.0,19.0,61.0,19.0,77.0,19.0,0.0,19.0,56.0,19.0,127.0,19.0,0.0,19.0,100.0
60,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,0.0,19.0,36.0,19.0,16.0,19.0,23.0,19.0,61.0,19.0,61.0,19.0,25.0,19.0,61.0,19.0,89.0,19.0,98.0,19.0,36.0,19.0,127.0,19.0,127.0,19.0,61.0,19.0,77.0,19.0,0.0,19.0,18.0,19.0,21.0,19.0,0.0,19.0,100.0
61,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,36.0,19.0,36.0,19.0,61.0,19.0,23.0,19.0,61.0,19.0,10.0,19.0,61.0,19.0,61.0,19.0,23.0,19.0,98.0,19.0,38.0,19.0,127.0,19.0,127.0,19.0,61.0,19.0,77.0,19.0,129.0,19.0,18.0,19.0,28.0,19.0,0.0,19.0,64.0
62,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,28.0,19.0,61.0,19.0,72.0,19.0,98.0,19.0,36.0,19.0,127.0,19.0,127.0,19.0,61.0,19.0,77.0,19.0,0.0,19.0,18.0,19.0,127.0,19.0,0.0,19.0,100.0
63,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,32.0,19.0,61.0,19.0,23.0,19.0,98.0,19.0,36.0,19.0,127.0,19.0,24.0,19.0,61.0,19.0,77.0,19.0,0.0,19.0,18.0,19.0,127.0,19.0,0.0,19.0,100.0
64,19.0,61.0,19.0,61.0,19.0,61.0,19.0,29.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,37.0,19.0,61.0,19.0,61.0,19.0,45.0,19.0,61.0,19.0,23.0,19.0,105.0,19.0,36.0,19.0,127.0,19.0,6.0,19.0,61.0,19.0,77.0,19.0,0.0,19.0,59.0,19.0,127.0,19.0,0.0,19.0,100.0
65,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,77.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,23.0,19.0,98.0,19.0,36.0,19.0,127.0,19.0,127.0,19.0,61.0,19.0,77.0,19.0,8.0,19.0,18.0,19.0,127.0,19.0,0.0,19.0,100.0
66,19.0,61.0,19.0,61.0,19.0,61.0,19.0,88.0,19.0,31.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,61.0,19.0,40.0,19.0,61.0,19.0,23.0,19.0,98.0,19.0,36.0,19.0,127.0,19.0,37.0,19.0,61.0,19.0,35.0,19.0,0.0,19.0,34.0,19.0,127.0,19.0,4.0,19.0,100.0
