,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
1779,,0.0,,828.0,,552.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,77.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,130.0,828.0,828.0,828.0,1104.0,828.0,356.0,828.0,70.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1780,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,1278.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,1196.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,356.0,828.0,70.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,178.0,828.0,,828.0,,828.0,,828.0,,828.0,
1781,,623.0,,184.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1258.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,920.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,276.0,828.0,0.0,828.0,0.0,828.0,552.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,130.0,828.0,644.0,828.0,368.0,828.0,0.0,828.0,460.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,712.0,828.0,,828.0,,828.0,,828.0,,828.0,
1782,,623.0,,828.0,,828.0,368.0,828.0,368.0,828.0,368.0,801.0,368.0,355.0,368.0,1136.0,368.0,2.0,368.0,828.0,368.0,828.0,368.0,828.0,368.0,828.0,368.0,355.0,368.0,801.0,368.0,267.0,368.0,0.0,368.0,0.0,368.0,0.0,368.0,0.0,368.0,828.0,368.0,828.0,368.0,644.0,368.0,644.0,368.0,260.0,368.0,828.0,368.0,368.0,368.0,356.0,368.0,736.0,368.0,828.0,368.0,828.0,368.0,828.0,368.0,534.0,368.0,,368.0,,368.0,,368.0,,368.0,
1783,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,284.0,828.0,1136.0,828.0,2.0,828.0,920.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,356.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,276.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,276.0,828.0,1104.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,356.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1784,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,267.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,130.0,828.0,828.0,828.0,644.0,828.0,356.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1785,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,267.0,828.0,1136.0,828.0,801.0,828.0,828.0,828.0,828.0,828.0,736.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,460.0,828.0,0.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,356.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1786,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,460.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,920.0,828.0,0.0,828.0,368.0,828.0,356.0,828.0,828.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1787,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,86.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,736.0,828.0,355.0,828.0,267.0,828.0,89.0,828.0,460.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,356.0,828.0,801.0,828.0,534.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1788,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,1932.0,828.0,0.0,828.0,1288.0,828.0,445.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,356.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1789,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,1065.0,828.0,1136.0,828.0,267.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,184.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,455.0,828.0,828.0,828.0,368.0,828.0,356.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1790,,623.0,,1196.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,710.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,460.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,356.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1791,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,890.0,828.0,355.0,828.0,568.0,828.0,2.0,828.0,1196.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,644.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,534.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,1068.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1792,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,1380.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,1068.0,828.0,460.0,828.0,828.0,828.0,828.0,828.0,736.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1793,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,644.0,828.0,552.0,828.0,552.0,828.0,355.0,828.0,267.0,828.0,178.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,195.0,828.0,828.0,828.0,368.0,828.0,801.0,828.0,644.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1794,,623.0,,828.0,,828.0,828.0,92.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,71.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,368.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1795,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,276.0,828.0,92.0,828.0,920.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,276.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,1104.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,267.0,828.0,,828.0,,828.0,,828.0,,828.0,
1796,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1420.0,828.0,1118.0,828.0,828.0,828.0,1104.0,828.0,828.0,828.0,552.0,828.0,355.0,828.0,356.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,0.0,828.0,828.0,828.0,368.0,828.0,1068.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,368.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1797,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,1068.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,,828.0,,828.0,,828.0,,828.0,
1798,,623.0,,828.0,,1196.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,368.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,276.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,0.0,828.0,828.0,828.0,184.0,828.0,1068.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,1196.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1799,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,552.0,828.0,408.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,92.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,1288.0,828.0,1068.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1800,,623.0,,828.0,,828.0,368.0,828.0,368.0,828.0,368.0,801.0,368.0,355.0,368.0,1136.0,368.0,2.0,368.0,828.0,368.0,1068.0,368.0,368.0,368.0,1196.0,368.0,355.0,368.0,89.0,368.0,184.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,828.0,368.0,184.0,368.0,828.0,368.0,644.0,368.0,639.0,368.0,130.0,368.0,828.0,368.0,92.0,368.0,1068.0,368.0,552.0,368.0,267.0,368.0,828.0,368.0,828.0,368.0,89.0,368.0,,368.0,,368.0,,368.0,,368.0,
1801,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,460.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,276.0,828.0,267.0,828.0,0.0,828.0,276.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,325.0,828.0,828.0,828.0,276.0,828.0,1068.0,828.0,828.0,828.0,644.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1802,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,213.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,1104.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,112.0,828.0,0.0,828.0,368.0,828.0,1068.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,86.0,828.0,,828.0,,828.0,,828.0,,828.0,
1803,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1349.0,828.0,14.0,828.0,1288.0,828.0,828.0,828.0,736.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,1748.0,828.0,0.0,828.0,460.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,276.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,0.0,828.0,20.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,920.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1804,,623.0,,828.0,,828.0,828.0,1288.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,552.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,184.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,265.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,20.0,828.0,368.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1805,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,0.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,92.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,184.0,828.0,178.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,552.0,828.0,5.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1806,,712.0,,828.0,,828.0,828.0,828.0,828.0,276.0,828.0,890.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,92.0,828.0,828.0,828.0,736.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,18.0,828.0,0.0,828.0,1288.0,828.0,0.0,828.0,828.0,828.0,736.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,20.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1807,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,92.0,828.0,828.0,828.0,92.0,828.0,1012.0,828.0,1246.0,828.0,828.0,828.0,0.0,828.0,20.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1808,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,460.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,65.0,828.0,92.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1809,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,368.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,426.0,828.0,130.0,828.0,92.0,828.0,0.0,828.0,20.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1810,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,12.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,1380.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,1196.0,828.0,20.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,1290.0,828.0,,828.0,,828.0,,828.0,,828.0,
1811,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,444.0,828.0,1065.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,445.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,0.0,828.0,368.0,828.0,20.0,828.0,828.0,828.0,828.0,828.0,920.0,828.0,828.0,828.0,267.0,828.0,,828.0,,828.0,,828.0,,828.0,
1812,,623.0,,828.0,,828.0,552.0,828.0,552.0,828.0,552.0,801.0,552.0,355.0,552.0,74.0,552.0,0.0,552.0,828.0,552.0,184.0,552.0,828.0,552.0,828.0,552.0,355.0,552.0,267.0,552.0,267.0,552.0,1196.0,552.0,0.0,552.0,0.0,552.0,828.0,552.0,828.0,552.0,828.0,552.0,644.0,552.0,639.0,552.0,130.0,552.0,276.0,552.0,368.0,552.0,20.0,552.0,828.0,552.0,828.0,552.0,828.0,552.0,460.0,552.0,89.0,552.0,,552.0,,552.0,,552.0,,552.0,
1813,,623.0,,828.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,0.0,828.0,71.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,267.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,0.0,828.0,368.0,828.0,20.0,828.0,828.0,828.0,276.0,828.0,828.0,828.0,639.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1814,,623.0,,774.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,552.0,828.0,828.0,828.0,828.0,828.0,852.0,828.0,2.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,184.0,828.0,430.0,828.0,368.0,828.0,0.0,828.0,828.0,828.0,356.0,828.0,828.0,828.0,639.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1815,,623.0,,774.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,460.0,828.0,0.0,828.0,2.0,828.0,267.0,828.0,1196.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,2.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,58.0,828.0,368.0,828.0,20.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,568.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1816,,623.0,,774.0,,828.0,828.0,920.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,355.0,828.0,0.0,828.0,267.0,828.0,0.0,828.0,276.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,0.0,828.0,1104.0,828.0,368.0,828.0,10.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,639.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1817,,623.0,,774.0,,828.0,920.0,828.0,920.0,828.0,920.0,0.0,920.0,355.0,920.0,1136.0,920.0,2.0,920.0,828.0,920.0,828.0,920.0,828.0,920.0,0.0,920.0,355.0,920.0,2.0,920.0,267.0,920.0,0.0,920.0,408.0,920.0,0.0,920.0,828.0,920.0,184.0,920.0,828.0,920.0,644.0,920.0,639.0,920.0,845.0,920.0,92.0,920.0,368.0,920.0,0.0,920.0,828.0,920.0,828.0,920.0,828.0,920.0,639.0,920.0,89.0,920.0,,920.0,,920.0,,920.0,,920.0,
1818,,623.0,,774.0,,828.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,426.0,828.0,0.0,828.0,2.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,2.0,828.0,267.0,828.0,0.0,828.0,368.0,828.0,0.0,828.0,828.0,828.0,1012.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,86.0,828.0,368.0,828.0,747.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,639.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1819,,623.0,,774.0,,445.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,552.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,0.0,828.0,267.0,828.0,0.0,828.0,276.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,0.0,828.0,368.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,639.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1820,,623.0,,774.0,,1068.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,355.0,828.0,1136.0,828.0,2.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,142.0,828.0,0.0,828.0,267.0,828.0,0.0,828.0,1104.0,828.0,0.0,828.0,828.0,828.0,552.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,639.0,828.0,828.0,828.0,644.0,828.0,828.0,828.0,639.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1821,,623.0,,774.0,,1068.0,828.0,828.0,828.0,0.0,828.0,801.0,828.0,130.0,828.0,1136.0,828.0,92.0,828.0,880.0,828.0,828.0,828.0,552.0,828.0,828.0,828.0,355.0,828.0,2.0,828.0,267.0,828.0,0.0,828.0,460.0,828.0,0.0,828.0,828.0,828.0,1157.0,828.0,828.0,828.0,644.0,828.0,355.0,828.0,130.0,828.0,644.0,828.0,368.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1822,,623.0,,774.0,,1068.0,1288.0,1012.0,1288.0,828.0,1288.0,801.0,1288.0,130.0,1288.0,1136.0,1288.0,276.0,1288.0,828.0,1288.0,828.0,1288.0,828.0,1288.0,0.0,1288.0,355.0,1288.0,28.0,1288.0,267.0,1288.0,0.0,1288.0,184.0,1288.0,0.0,1288.0,828.0,1288.0,552.0,1288.0,644.0,1288.0,644.0,1288.0,355.0,1288.0,130.0,1288.0,828.0,1288.0,552.0,1288.0,639.0,1288.0,828.0,1288.0,828.0,1288.0,828.0,1288.0,639.0,1288.0,89.0,1288.0,,1288.0,,1288.0,,1288.0,,1288.0,
1823,,623.0,,828.0,,1068.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,130.0,828.0,1136.0,828.0,828.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,2.0,828.0,267.0,828.0,0.0,828.0,184.0,828.0,0.0,828.0,828.0,828.0,552.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,639.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1824,,623.0,,828.0,,1068.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,130.0,828.0,923.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,2.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,2208.0,828.0,828.0,828.0,552.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,639.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1825,,623.0,,828.0,,445.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,130.0,828.0,1136.0,828.0,276.0,828.0,460.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,2.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,276.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,639.0,828.0,89.0,828.0,,828.0,,828.0,,828.0,,828.0,
1826,,623.0,,828.0,,1068.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,130.0,828.0,142.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,460.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,178.0,828.0,828.0,828.0,644.0,828.0,639.0,828.0,130.0,828.0,828.0,828.0,368.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,639.0,828.0,0.0,828.0,,828.0,,828.0,,828.0,,828.0,
