,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
1515,,368.0,,368.0,460.0,828.0,460.0,1288.0,460.0,1656.0,460.0,460.0,460.0,0.0,460.0,92.0,460.0,92.0,460.0,1602.0,460.0,267.0,460.0,828.0,460.0,92.0,460.0,644.0,460.0,92.0,460.0,92.0,460.0,644.0,460.0,20.0,460.0,74.0,460.0,20.0,460.0,12.0,460.0,8.0,460.0,184.0,460.0,828.0,460.0,184.0,460.0,644.0,460.0,644.0,460.0,92.0,460.0,644.0,460.0,644.0,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,
1516,,276.0,,368.0,460.0,828.0,460.0,1288.0,460.0,1656.0,460.0,460.0,460.0,552.0,460.0,92.0,460.0,92.0,460.0,89.0,460.0,267.0,460.0,828.0,460.0,92.0,460.0,644.0,460.0,92.0,460.0,92.0,460.0,1196.0,460.0,120.0,460.0,40.0,460.0,0.0,460.0,0.0,460.0,8.0,460.0,276.0,460.0,828.0,460.0,828.0,460.0,644.0,460.0,644.0,460.0,184.0,460.0,644.0,460.0,644.0,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,
1517,,368.0,,368.0,460.0,828.0,460.0,1288.0,460.0,1656.0,460.0,460.0,460.0,276.0,460.0,92.0,460.0,92.0,460.0,0.0,460.0,267.0,460.0,828.0,460.0,92.0,460.0,644.0,460.0,92.0,460.0,92.0,460.0,644.0,460.0,544.0,460.0,68.0,460.0,104.0,460.0,56.0,460.0,8.0,460.0,92.0,460.0,184.0,460.0,552.0,460.0,644.0,460.0,644.0,460.0,0.0,460.0,644.0,460.0,644.0,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,
1518,,368.0,,368.0,460.0,828.0,460.0,1288.0,460.0,1656.0,460.0,460.0,460.0,276.0,460.0,828.0,460.0,92.0,460.0,178.0,460.0,267.0,460.0,828.0,460.0,92.0,460.0,644.0,460.0,460.0,460.0,92.0,460.0,644.0,460.0,20.0,460.0,92.0,460.0,60.0,460.0,20.0,460.0,8.0,460.0,184.0,460.0,736.0,460.0,828.0,460.0,644.0,460.0,644.0,460.0,92.0,460.0,0.0,460.0,184.0,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,
1519,,368.0,,368.0,460.0,801.0,460.0,1288.0,460.0,1656.0,460.0,460.0,460.0,276.0,460.0,828.0,460.0,92.0,460.0,89.0,460.0,1068.0,460.0,828.0,460.0,92.0,460.0,644.0,460.0,0.0,460.0,92.0,460.0,644.0,460.0,20.0,460.0,60.0,460.0,368.0,460.0,0.0,460.0,8.0,460.0,356.0,460.0,828.0,460.0,296.0,460.0,644.0,460.0,644.0,460.0,0.0,460.0,644.0,460.0,644.0,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,
1520,,368.0,,368.0,460.0,828.0,460.0,1288.0,460.0,1656.0,460.0,460.0,460.0,276.0,460.0,828.0,460.0,92.0,460.0,445.0,460.0,267.0,460.0,828.0,460.0,92.0,460.0,644.0,460.0,0.0,460.0,92.0,460.0,644.0,460.0,672.0,460.0,20.0,460.0,644.0,460.0,1869.0,460.0,92.0,460.0,644.0,460.0,828.0,460.0,828.0,460.0,828.0,460.0,644.0,460.0,0.0,460.0,184.0,460.0,644.0,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,
1521,,184.0,,368.0,460.0,828.0,460.0,1288.0,460.0,1104.0,460.0,460.0,460.0,276.0,460.0,828.0,460.0,184.0,460.0,1564.0,460.0,267.0,460.0,828.0,460.0,92.0,460.0,644.0,460.0,92.0,460.0,92.0,460.0,644.0,460.0,0.0,460.0,92.0,460.0,20.0,460.0,20.0,460.0,0.0,460.0,0.0,460.0,828.0,460.0,828.0,460.0,89.0,460.0,644.0,460.0,0.0,460.0,644.0,460.0,644.0,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,,460.0,
1522,,460.0,,368.0,736.0,828.0,736.0,1288.0,736.0,1656.0,736.0,460.0,736.0,276.0,736.0,828.0,736.0,92.0,736.0,0.0,736.0,356.0,736.0,828.0,736.0,92.0,736.0,644.0,736.0,0.0,736.0,92.0,736.0,644.0,736.0,16.0,736.0,0.0,736.0,0.0,736.0,159.0,736.0,200.0,736.0,184.0,736.0,828.0,736.0,828.0,736.0,249.0,736.0,644.0,736.0,184.0,736.0,644.0,736.0,644.0,736.0,,736.0,,736.0,,736.0,,736.0,,736.0,,736.0,,736.0,,736.0,,736.0,,736.0,
1523,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,92.0,828.0,89.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,644.0,828.0,20.0,828.0,20.0,828.0,20.0,828.0,282.0,828.0,8.0,828.0,828.0,828.0,460.0,828.0,828.0,828.0,0.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1524,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,82.0,828.0,150.0,828.0,2314.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,368.0,828.0,89.0,828.0,644.0,828.0,0.0,828.0,20.0,828.0,0.0,828.0,280.0,828.0,8.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1525,,368.0,,184.0,1196.0,828.0,1196.0,1288.0,1196.0,1656.0,1196.0,460.0,1196.0,276.0,1196.0,828.0,1196.0,184.0,1196.0,1424.0,1196.0,267.0,1196.0,828.0,1196.0,644.0,1196.0,644.0,1196.0,1196.0,1196.0,92.0,1196.0,644.0,1196.0,184.0,1196.0,20.0,1196.0,40.0,1196.0,89.0,1196.0,8.0,1196.0,368.0,1196.0,0.0,1196.0,828.0,1196.0,368.0,1196.0,644.0,1196.0,644.0,1196.0,644.0,1196.0,644.0,1196.0,,1196.0,,1196.0,,1196.0,,1196.0,,1196.0,,1196.0,,1196.0,,1196.0,,1196.0,,1196.0,
1526,,368.0,,1104.0,828.0,736.0,828.0,1288.0,828.0,1656.0,828.0,445.0,828.0,276.0,828.0,828.0,828.0,460.0,828.0,356.0,828.0,267.0,828.0,276.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,644.0,828.0,276.0,828.0,53.0,828.0,100.0,828.0,0.0,828.0,1104.0,828.0,828.0,828.0,828.0,828.0,178.0,828.0,0.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1527,,368.0,,368.0,828.0,828.0,828.0,92.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,184.0,828.0,92.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,276.0,828.0,92.0,828.0,644.0,828.0,296.0,828.0,20.0,828.0,20.0,828.0,240.0,828.0,92.0,828.0,828.0,828.0,828.0,828.0,355.0,828.0,644.0,828.0,0.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1528,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,92.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,184.0,828.0,0.0,828.0,92.0,828.0,2.0,828.0,92.0,828.0,20.0,828.0,74.0,828.0,120.0,828.0,8.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,920.0,828.0,644.0,828.0,148.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1529,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,0.0,828.0,276.0,828.0,828.0,828.0,92.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,178.0,828.0,644.0,828.0,0.0,828.0,92.0,828.0,1012.0,828.0,20.0,828.0,120.0,828.0,20.0,828.0,267.0,828.0,8.0,828.0,736.0,828.0,828.0,828.0,644.0,828.0,1288.0,828.0,184.0,828.0,1012.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1530,,368.0,,368.0,828.0,644.0,828.0,92.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,92.0,828.0,74.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,828.0,828.0,1840.0,828.0,92.0,828.0,460.0,828.0,20.0,828.0,32.0,828.0,0.0,828.0,12.0,828.0,8.0,828.0,828.0,828.0,166.0,828.0,552.0,828.0,644.0,828.0,0.0,828.0,920.0,828.0,92.0,828.0,276.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1531,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,92.0,828.0,534.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,184.0,828.0,92.0,828.0,460.0,828.0,0.0,828.0,368.0,828.0,222.0,828.0,296.0,828.0,16.0,828.0,828.0,828.0,0.0,828.0,644.0,828.0,356.0,828.0,92.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1532,,368.0,,368.0,0.0,828.0,0.0,1288.0,0.0,1656.0,0.0,552.0,0.0,267.0,0.0,1012.0,0.0,92.0,0.0,356.0,0.0,267.0,0.0,828.0,0.0,276.0,0.0,644.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,156.0,0.0,828.0,0.0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,644.0,0.0,644.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1533,,368.0,,368.0,1748.0,828.0,1748.0,1288.0,1748.0,1656.0,1748.0,460.0,1748.0,276.0,1748.0,828.0,1748.0,920.0,1748.0,356.0,1748.0,267.0,1748.0,0.0,1748.0,92.0,1748.0,644.0,1748.0,92.0,1748.0,92.0,1748.0,89.0,1748.0,89.0,1748.0,47.0,1748.0,20.0,1748.0,17.0,1748.0,0.0,1748.0,828.0,1748.0,828.0,1748.0,644.0,1748.0,92.0,1748.0,0.0,1748.0,644.0,1748.0,644.0,1748.0,644.0,1748.0,,1748.0,,1748.0,,1748.0,,1748.0,,1748.0,,1748.0,,1748.0,,1748.0,,1748.0,,1748.0,
1534,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,0.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,92.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,1012.0,828.0,92.0,828.0,644.0,828.0,34.0,828.0,74.0,828.0,20.0,828.0,2.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,276.0,828.0,644.0,828.0,0.0,828.0,644.0,828.0,644.0,828.0,355.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1535,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1564.0,828.0,276.0,828.0,276.0,828.0,828.0,828.0,92.0,828.0,356.0,828.0,148.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,736.0,828.0,92.0,828.0,890.0,828.0,0.0,828.0,20.0,828.0,430.0,828.0,120.0,828.0,8.0,828.0,1104.0,828.0,736.0,828.0,644.0,828.0,644.0,828.0,184.0,828.0,644.0,828.0,644.0,828.0,693.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1536,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,1380.0,828.0,828.0,828.0,92.0,828.0,356.0,828.0,0.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,552.0,828.0,40.0,828.0,114.0,828.0,0.0,828.0,0.0,828.0,8.0,828.0,644.0,828.0,0.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,693.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1537,,368.0,,92.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,92.0,828.0,356.0,828.0,368.0,828.0,828.0,828.0,0.0,828.0,644.0,828.0,0.0,828.0,92.0,828.0,0.0,828.0,20.0,828.0,740.0,828.0,20.0,828.0,736.0,828.0,8.0,828.0,828.0,828.0,368.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,552.0,828.0,644.0,828.0,693.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1538,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,355.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,0.0,828.0,178.0,828.0,460.0,828.0,644.0,828.0,20.0,828.0,420.0,828.0,920.0,828.0,0.0,828.0,8.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,693.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1539,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,356.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,178.0,828.0,92.0,828.0,644.0,828.0,0.0,828.0,2.0,828.0,0.0,828.0,0.0,828.0,861.0,828.0,828.0,828.0,276.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,693.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1540,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,1472.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,0.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,644.0,828.0,74.0,828.0,222.0,828.0,184.0,828.0,120.0,828.0,168.0,828.0,828.0,828.0,368.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1541,,460.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,89.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,644.0,828.0,0.0,828.0,104.0,828.0,140.0,828.0,178.0,828.0,168.0,828.0,184.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,920.0,828.0,552.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1542,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,644.0,828.0,1840.0,828.0,140.0,828.0,100.0,828.0,20.0,828.0,168.0,828.0,736.0,828.0,828.0,828.0,552.0,828.0,644.0,828.0,1012.0,828.0,368.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1543,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,368.0,828.0,92.0,828.0,644.0,828.0,20.0,828.0,20.0,828.0,178.0,828.0,20.0,828.0,168.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,920.0,828.0,644.0,828.0,0.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1544,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,92.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,368.0,828.0,92.0,828.0,0.0,828.0,1104.0,828.0,0.0,828.0,20.0,828.0,0.0,828.0,168.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,276.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1545,,368.0,,368.0,276.0,828.0,276.0,1288.0,276.0,1656.0,276.0,460.0,276.0,276.0,276.0,1196.0,276.0,828.0,276.0,356.0,276.0,148.0,276.0,828.0,276.0,92.0,276.0,644.0,276.0,92.0,276.0,92.0,276.0,644.0,276.0,20.0,276.0,141.0,276.0,60.0,276.0,35.0,276.0,497.0,276.0,828.0,276.0,828.0,276.0,644.0,276.0,644.0,276.0,644.0,276.0,644.0,276.0,1840.0,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,,276.0,
1546,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,356.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,472.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,644.0,828.0,240.0,828.0,20.0,828.0,240.0,828.0,20.0,828.0,168.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1547,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,184.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,267.0,828.0,0.0,828.0,92.0,828.0,644.0,828.0,184.0,828.0,184.0,828.0,644.0,828.0,420.0,828.0,581.0,828.0,20.0,828.0,53.0,828.0,0.0,828.0,460.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1548,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,460.0,828.0,276.0,828.0,0.0,828.0,516.0,828.0,356.0,828.0,267.0,828.0,1012.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,644.0,828.0,205.0,828.0,0.0,828.0,644.0,828.0,92.0,828.0,168.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1549,,368.0,,368.0,552.0,0.0,552.0,1288.0,552.0,1656.0,552.0,460.0,552.0,276.0,552.0,828.0,552.0,828.0,552.0,0.0,552.0,267.0,552.0,828.0,552.0,184.0,552.0,644.0,552.0,92.0,552.0,92.0,552.0,644.0,552.0,60.0,552.0,20.0,552.0,0.0,552.0,77.0,552.0,168.0,552.0,0.0,552.0,1012.0,552.0,644.0,552.0,0.0,552.0,644.0,552.0,644.0,552.0,0.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
1550,,368.0,,368.0,828.0,0.0,828.0,1288.0,828.0,1472.0,828.0,0.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,644.0,828.0,20.0,828.0,0.0,828.0,20.0,828.0,623.0,828.0,144.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,92.0,828.0,552.0,828.0,644.0,828.0,460.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1551,,368.0,,368.0,828.0,828.0,828.0,1104.0,828.0,1656.0,828.0,460.0,828.0,0.0,828.0,0.0,828.0,184.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,460.0,828.0,92.0,828.0,92.0,828.0,644.0,828.0,184.0,828.0,260.0,828.0,44.0,828.0,2.0,828.0,168.0,828.0,828.0,828.0,368.0,828.0,828.0,828.0,184.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1552,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,1104.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,0.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,644.0,828.0,50.0,828.0,20.0,828.0,176.0,828.0,71.0,828.0,168.0,828.0,828.0,828.0,920.0,828.0,89.0,828.0,0.0,828.0,644.0,828.0,460.0,828.0,0.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1553,,368.0,,368.0,828.0,0.0,828.0,1288.0,828.0,184.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,445.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,0.0,828.0,92.0,828.0,644.0,828.0,50.0,828.0,280.0,828.0,518.0,828.0,0.0,828.0,144.0,828.0,828.0,828.0,828.0,828.0,249.0,828.0,92.0,828.0,644.0,828.0,736.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1554,,0.0,,736.0,828.0,828.0,828.0,560.0,828.0,184.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,0.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,92.0,828.0,92.0,828.0,828.0,828.0,200.0,828.0,68.0,828.0,0.0,828.0,20.0,828.0,168.0,828.0,166.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,552.0,828.0,644.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1555,,368.0,,368.0,552.0,828.0,552.0,1288.0,552.0,184.0,552.0,460.0,552.0,276.0,552.0,828.0,552.0,1012.0,552.0,534.0,552.0,267.0,552.0,828.0,552.0,92.0,552.0,644.0,552.0,92.0,552.0,92.0,552.0,644.0,552.0,312.0,552.0,20.0,552.0,80.0,552.0,20.0,552.0,168.0,552.0,0.0,552.0,828.0,552.0,0.0,552.0,0.0,552.0,368.0,552.0,92.0,552.0,0.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
1556,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,184.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,623.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,0.0,828.0,92.0,828.0,276.0,828.0,276.0,828.0,0.0,828.0,20.0,828.0,0.0,828.0,168.0,828.0,0.0,828.0,828.0,828.0,368.0,828.0,0.0,828.0,644.0,828.0,736.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1557,,368.0,,368.0,828.0,828.0,828.0,1288.0,828.0,184.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,92.0,828.0,736.0,828.0,92.0,828.0,644.0,828.0,644.0,828.0,20.0,828.0,8.0,828.0,20.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,184.0,828.0,644.0,828.0,92.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1558,,1012.0,,368.0,828.0,828.0,828.0,1288.0,828.0,184.0,828.0,460.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,276.0,828.0,828.0,828.0,92.0,828.0,644.0,828.0,160.0,828.0,92.0,828.0,644.0,828.0,60.0,828.0,8.0,828.0,0.0,828.0,119.0,828.0,168.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,644.0,828.0,0.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
1559,,920.0,,368.0,552.0,460.0,552.0,1104.0,552.0,184.0,552.0,460.0,552.0,276.0,552.0,828.0,552.0,0.0,552.0,356.0,552.0,267.0,552.0,828.0,552.0,92.0,552.0,688.0,552.0,92.0,552.0,92.0,552.0,644.0,552.0,0.0,552.0,8.0,552.0,0.0,552.0,0.0,552.0,168.0,552.0,736.0,552.0,828.0,552.0,92.0,552.0,644.0,552.0,644.0,552.0,552.0,552.0,644.0,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,,552.0,
1560,,552.0,,276.0,828.0,828.0,828.0,1288.0,828.0,184.0,828.0,0.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,0.0,828.0,828.0,828.0,355.0,828.0,644.0,828.0,0.0,828.0,92.0,828.0,644.0,828.0,0.0,828.0,8.0,828.0,0.0,828.0,240.0,828.0,168.0,828.0,0.0,828.0,184.0,828.0,1288.0,828.0,644.0,828.0,644.0,828.0,736.0,828.0,644.0,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,
