10,5.0,5.0,5.0,0.0,25.0,14.0,2.0,5.0,10.0,5.0,10.0,5.0,0.0,0.0,31.0,21.0,15.0,14.0,14.0,3.0,3.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,4.0,6.0,31.0,7.0,10.0,11.0,11.0,20.0,20.0,20.0,4.0,10.0,25.0,15.0,24.0,5.0,21.0,5.0,3.0,5.0,0.0,15.0,16.0,14.0,14.0,25.0,5.0,3.0,13.0,0.0,5.0,0.0,0.0,5.0,1.0,15.0,1.0,1.0,1.0,6.0,15.0,10.0,11.0,0.0,20.0,15.0,20.0,5.0,1.0,5.0,25.0,25.0,0.0,6.0,0.0,11.0,1.0,1.0,1.0,1.0,5.0,16.0,5.0,1.0,1.0,7.0,5.0,5.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,14.0,3.0,13.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,6.0,24.0,4.0,20.0,5.0,1.0,1.0,5.0,14.0,4.0,30.0,0.0,30.0,5.0
11,5.0,5.0,5.0,0.0,25.0,5.0,5.0,0.0,2.0,10.0,5.0,14.0,0.0,0.0,1.0,16.0,16.0,14.0,9.0,1.0,3.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,13.0,6.0,11.0,10.0,11.0,10.0,20.0,20.0,10.0,5.0,20.0,25.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,15.0,16.0,14.0,14.0,1.0,2.0,2.0,3.0,5.0,6.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,1.0,19.0,20.0,20.0,20.0,5.0,5.0,5.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,5.0,5.0,0.0,1.0,5.0,17.0,5.0,5.0,0.0,0.0,0.0,16.0,0.0,14.0,14.0,14.0,3.0,9.0,5.0,5.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,6.0,11.0,1.0,20.0,5.0,15.0,1.0,5.0,0.0,25.0,6.0,1.0,35.0,5.0
12,5.0,5.0,1.0,19.0,25.0,5.0,5.0,5.0,15.0,5.0,5.0,5.0,0.0,0.0,16.0,20.0,0.0,14.0,14.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,6.0,11.0,11.0,11.0,20.0,20.0,25.0,5.0,5.0,25.0,25.0,25.0,5.0,5.0,9.0,0.0,0.0,0.0,15.0,16.0,14.0,14.0,9.0,11.0,3.0,1.0,5.0,5.0,0.0,0.0,5.0,1.0,15.0,0.0,1.0,1.0,7.0,6.0,11.0,11.0,11.0,20.0,11.0,21.0,6.0,5.0,5.0,20.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,15.0,2.0,21.0,1.0,5.0,5.0,20.0,0.0,0.0,1.0,10.0,5.0,3.0,1.0,3.0,2.0,1.0,5.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,9.0,6.0,6.0,11.0,4.0,15.0,20.0,20.0,5.0,5.0,25.0,25.0,25.0,1.0,35.0,5.0
13,5.0,4.0,0.0,5.0,25.0,15.0,5.0,5.0,5.0,10.0,5.0,5.0,0.0,0.0,16.0,16.0,16.0,14.0,15.0,14.0,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,5.0,6.0,2.0,10.0,11.0,1.0,24.0,20.0,5.0,11.0,25.0,9.0,15.0,5.0,15.0,4.0,20.0,0.0,0.0,15.0,16.0,14.0,14.0,14.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,5.0,1.0,10.0,1.0,0.0,5.0,5.0,0.0,6.0,11.0,11.0,15.0,10.0,20.0,5.0,10.0,0.0,25.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,8.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,16.0,21.0,0.0,14.0,14.0,0.0,2.0,15.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,6.0,9.0,11.0,4.0,25.0,19.0,20.0,0.0,5.0,5.0,25.0,20.0,1.0,30.0,9.0
14,5.0,5.0,16.0,5.0,25.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,0.0,0.0,16.0,16.0,16.0,14.0,14.0,10.0,5.0,3.0,5.0,20.0,5.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,6.0,0.0,11.0,20.0,20.0,15.0,5.0,5.0,25.0,25.0,25.0,5.0,30.0,5.0,0.0,0.0,0.0,11.0,16.0,14.0,14.0,1.0,3.0,20.0,1.0,1.0,20.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,6.0,9.0,6.0,11.0,11.0,20.0,10.0,20.0,5.0,5.0,5.0,26.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,14.0,5.0,5.0,0.0,0.0,19.0,16.0,19.0,0.0,16.0,0.0,3.0,2.0,5.0,5.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,6.0,6.0,11.0,5.0,1.0,20.0,20.0,5.0,5.0,25.0,25.0,0.0,1.0,25.0,5.0
15,5.0,5.0,5.0,5.0,25.0,10.0,8.0,5.0,5.0,10.0,5.0,0.0,0.0,0.0,11.0,20.0,16.0,14.0,14.0,3.0,3.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,30.0,6.0,6.0,11.0,11.0,11.0,20.0,20.0,15.0,10.0,6.0,25.0,25.0,25.0,0.0,10.0,10.0,0.0,0.0,0.0,16.0,15.0,14.0,5.0,16.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1.0,6.0,6.0,6.0,11.0,11.0,20.0,10.0,20.0,5.0,15.0,5.0,25.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,1.0,4.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,15.0,11.0,4.0,20.0,25.0,20.0,5.0,5.0,25.0,30.0,15.0,1.0,35.0,25.0
16,5.0,1.0,5.0,5.0,25.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,0.0,0.0,15.0,16.0,11.0,10.0,20.0,3.0,3.0,25.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,5.0,15.0,1.0,6.0,3.0,13.0,11.0,20.0,20.0,20.0,5.0,5.0,25.0,24.0,11.0,0.0,5.0,5.0,0.0,0.0,0.0,16.0,11.0,14.0,14.0,14.0,3.0,3.0,10.0,5.0,5.0,0.0,0.0,5.0,17.0,1.0,1.0,1.0,1.0,6.0,6.0,20.0,2.0,11.0,20.0,1.0,20.0,5.0,5.0,10.0,25.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,16.0,16.0,14.0,1.0,14.0,3.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,7.0,6.0,5.0,20.0,11.0,20.0,5.0,5.0,25.0,1.0,25.0,35.0,35.0,11.0
17,5.0,5.0,5.0,5.0,25.0,5.0,21.0,5.0,5.0,5.0,10.0,0.0,0.0,0.0,16.0,16.0,20.0,20.0,14.0,3.0,7.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,6.0,6.0,11.0,11.0,11.0,25.0,15.0,20.0,5.0,5.0,18.0,5.0,25.0,5.0,5.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,1.0,0.0,8.0,3.0,3.0,5.0,5.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,6.0,11.0,11.0,20.0,20.0,20.0,0.0,5.0,14.0,19.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,16.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,5.0,1.0,0.0,16.0,30.0,14.0,14.0,10.0,3.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,30.0,11.0,4.0,0.0,20.0,10.0,1.0,5.0,10.0,25.0,24.0,35.0,35.0,5.0
18,5.0,5.0,5.0,5.0,25.0,5.0,5.0,5.0,20.0,1.0,14.0,0.0,0.0,0.0,15.0,0.0,16.0,14.0,14.0,3.0,3.0,5.0,3.0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,10.0,11.0,1.0,7.0,0.0,25.0,26.0,5.0,5.0,5.0,14.0,25.0,6.0,5.0,10.0,0.0,0.0,0.0,16.0,16.0,14.0,14.0,14.0,3.0,3.0,13.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,6.0,11.0,2.0,20.0,15.0,25.0,10.0,2.0,15.0,6.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,16.0,6.0,5.0,5.0,5.0,1.0,0.0,16.0,21.0,14.0,19.0,0.0,4.0,2.0,5.0,5.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,6.0,10.0,4.0,6.0,20.0,20.0,5.0,12.0,20.0,10.0,25.0,35.0,10.0,1.0
19,5.0,5.0,11.0,5.0,25.0,5.0,0.0,10.0,15.0,5.0,4.0,0.0,0.0,0.0,16.0,9.0,6.0,14.0,14.0,8.0,0.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,10.0,26.0,11.0,13.0,20.0,20.0,15.0,5.0,5.0,5.0,25.0,11.0,5.0,5.0,5.0,0.0,0.0,0.0,16.0,11.0,14.0,14.0,14.0,3.0,0.0,3.0,11.0,5.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,1.0,6.0,5.0,5.0,11.0,11.0,20.0,35.0,20.0,5.0,5.0,5.0,25.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,10.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,16.0,10.0,14.0,1.0,11.0,5.0,5.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,6.0,6.0,10.0,5.0,20.0,20.0,20.0,0.0,5.0,25.0,25.0,15.0,35.0,4.0,0.0
20,5.0,10.0,5.0,5.0,25.0,0.0,10.0,15.0,21.0,5.0,5.0,0.0,0.0,0.0,16.0,0.0,16.0,14.0,5.0,3.0,3.0,3.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,6.0,14.0,5.0,1.0,1.0,6.0,6.0,11.0,11.0,11.0,20.0,20.0,20.0,5.0,5.0,5.0,20.0,25.0,15.0,5.0,0.0,0.0,0.0,1.0,16.0,16.0,14.0,14.0,14.0,3.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,1.0,6.0,6.0,11.0,11.0,20.0,0.0,20.0,5.0,1.0,5.0,14.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,15.0,6.0,5.0,1.0,5.0,5.0,5.0,0.0,1.0,16.0,0.0,0.0,11.0,5.0,6.0,2.0,9.0,5.0,5.0,0.0,0.0,1.0,10.0,1.0,5.0,1.0,6.0,0.0,6.0,11.0,4.0,1.0,20.0,20.0,29.0,5.0,0.0,25.0,25.0,35.0,0.0,9.0
21,5.0,5.0,10.0,5.0,25.0,5.0,5.0,10.0,5.0,10.0,10.0,1.0,0.0,0.0,16.0,0.0,16.0,7.0,9.0,9.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,11.0,11.0,1.0,20.0,20.0,5.0,5.0,5.0,5.0,25.0,15.0,5.0,5.0,5.0,0.0,0.0,0.0,16.0,16.0,14.0,14.0,14.0,3.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,11.0,20.0,0.0,20.0,1.0,5.0,5.0,25.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,15.0,4.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,20.0,16.0,14.0,14.0,9.0,3.0,2.0,19.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,24.0,11.0,20.0,1.0,15.0,20.0,20.0,20.0,10.0,1.0,25.0,5.0,25.0,35.0,30.0,0.0
22,5.0,5.0,5.0,5.0,25.0,5.0,5.0,5.0,10.0,10.0,5.0,0.0,0.0,0.0,16.0,0.0,16.0,14.0,14.0,2.0,2.0,3.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,9.0,11.0,11.0,11.0,20.0,15.0,5.0,5.0,5.0,5.0,25.0,25.0,5.0,7.0,0.0,0.0,0.0,0.0,20.0,16.0,14.0,14.0,19.0,3.0,2.0,3.0,10.0,5.0,0.0,25.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,6.0,0.0,11.0,11.0,15.0,0.0,13.0,5.0,5.0,5.0,25.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,26.0,5.0,0.0,5.0,0.0,0.0,16.0,5.0,14.0,14.0,14.0,3.0,0.0,15.0,5.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,15.0,20.0,20.0,20.0,5.0,5.0,25.0,25.0,5.0,35.0,35.0,10.0
23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,12.0,14.0,19.0,8.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,0.0,11.0,5.0,20.0,20.0,5.0,5.0,5.0,5.0,5.0,25.0,10.0,5.0,5.0,0.0,0.0,0.0,15.0,16.0,13.0,14.0,19.0,15.0,3.0,3.0,5.0,0.0,11.0,0.0,1.0,1.0,1.0,20.0,0.0,1.0,6.0,6.0,15.0,7.0,11.0,20.0,12.0,15.0,5.0,20.0,5.0,25.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,5.0,15.0,15.0,24.0,1.0,5.0,5.0,5.0,0.0,0.0,5.0,16.0,14.0,4.0,14.0,3.0,40.0,5.0,5.0,5.0,0.0,0.0,3.0,0.0,7.0,1.0,1.0,38.0,5.0,8.0,9.0,1.0,20.0,15.0,20.0,10.0,5.0,25.0,25.0,20.0,35.0,35.0,5.0
24,5.0,5.0,5.0,5.0,14.0,10.0,5.0,20.0,5.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,6.0,11.0,14.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,11.0,0.0,11.0,20.0,20.0,5.0,5.0,1.0,5.0,25.0,25.0,5.0,5.0,5.0,0.0,0.0,0.0,9.0,16.0,14.0,14.0,14.0,13.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,6.0,16.0,16.0,11.0,6.0,20.0,1.0,20.0,5.0,5.0,0.0,25.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,5.0,0.0,15.0,2.0,1.0,3.0,25.0,11.0,9.0,0.0,0.0,16.0,16.0,14.0,14.0,5.0,15.0,40.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,38.0,1.0,11.0,11.0,11.0,15.0,20.0,20.0,5.0,1.0,40.0,30.0,25.0,35.0,35.0,5.0
