,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
22,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,460.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,276.0,552.0,534.0,552.0,340.0,552.0,40.0,552.0,222.0,552.0,68.0,552.0,204.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
23,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,0.0,552.0,159.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,276.0,552.0,534.0,552.0,1012.0,552.0,544.0,552.0,0.0,552.0,204.0,552.0,86.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
24,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,12.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,204.0,552.0,356.0,552.0,74.0,552.0,204.0,552.0,184.0,552.0,390.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
25,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,368.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,0.0,552.0,136.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
26,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,460.0,552.0,552.0,552.0,371.0,552.0,318.0,552.0,0.0,552.0,460.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,68.0,552.0,340.0,552.0,408.0,552.0,544.0,552.0,77.0,552.0,680.0,552.0,552.0,552.0,267.0,552.0,71.0,552.0,1380.0,552.0,0.0,552.0,184.0
27,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,460.0,552.0,276.0,552.0,0.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,1001.0,552.0,552.0,552.0,534.0,552.0,0.0,552.0,204.0,552.0,585.0,552.0,544.0,552.0,828.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
28,552.0,534.0,552.0,368.0,552.0,1564.0,552.0,644.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,0.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,136.0,552.0,136.0,552.0,644.0,552.0,178.0,552.0,0.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,355.0,552.0,552.0,552.0,0.0,552.0,184.0
29,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,0.0,552.0,213.0,552.0,204.0,552.0,0.0,552.0,74.0,552.0,408.0,552.0,92.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,276.0
30,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,710.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,0.0,552.0,539.0,552.0,552.0,552.0,552.0,552.0,204.0,552.0,612.0,552.0,408.0,552.0,0.0,552.0,172.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
31,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,53.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,276.0,552.0,534.0,552.0,249.0,552.0,0.0,552.0,680.0,552.0,1496.0,552.0,68.0,552.0,408.0,552.0,736.0,552.0,267.0,552.0,284.0,552.0,920.0,552.0,68.0,552.0,184.0
32,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,204.0,552.0,1032.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
33,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,258.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,385.0,552.0,552.0,552.0,0.0,552.0,476.0,552.0,390.0,552.0,736.0,552.0,0.0,552.0,0.0,552.0,408.0,552.0,552.0,552.0,356.0,552.0,284.0,552.0,920.0,552.0,0.0,552.0,184.0
34,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,142.0,552.0,276.0,552.0,552.0,552.0,10.0,552.0,212.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,1020.0,552.0,0.0,552.0,92.0,552.0,445.0,552.0,213.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
35,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,154.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,296.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,136.0,552.0,830.0,552.0,68.0,552.0,0.0,552.0,1184.0,552.0,340.0,552.0,276.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
36,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,550.0,552.0,0.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,204.0,552.0,136.0,552.0,204.0,552.0,136.0,552.0,370.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
37,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,0.0,552.0,112.0,552.0,89.0,552.0,68.0,552.0,0.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
38,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,0.0,552.0,400.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,89.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,816.0,552.0,204.0,552.0,222.0,552.0,0.0,552.0,476.0,552.0,408.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
39,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,106.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,258.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,0.0,552.0,952.0,552.0,0.0,552.0,0.0,552.0,23.0,552.0,736.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
40,712.0,644.0,712.0,368.0,712.0,552.0,712.0,552.0,712.0,462.0,712.0,462.0,712.0,355.0,712.0,355.0,712.0,276.0,712.0,552.0,712.0,318.0,712.0,318.0,712.0,0.0,712.0,552.0,712.0,712.0,712.0,178.0,712.0,539.0,712.0,552.0,712.0,534.0,712.0,0.0,712.0,0.0,712.0,356.0,712.0,801.0,712.0,0.0,712.0,408.0,712.0,552.0,712.0,267.0,712.0,284.0,712.0,0.0,712.0,0.0,712.0,184.0
41,712.0,552.0,712.0,368.0,712.0,920.0,712.0,552.0,712.0,462.0,712.0,462.0,712.0,355.0,712.0,355.0,712.0,276.0,712.0,552.0,712.0,318.0,712.0,318.0,712.0,0.0,712.0,460.0,712.0,712.0,712.0,0.0,712.0,539.0,712.0,552.0,712.0,534.0,712.0,92.0,712.0,0.0,712.0,979.0,712.0,0.0,712.0,426.0,712.0,408.0,712.0,552.0,712.0,356.0,712.0,284.0,712.0,552.0,712.0,0.0,712.0,92.0
42,712.0,552.0,712.0,368.0,712.0,552.0,712.0,552.0,712.0,462.0,712.0,462.0,712.0,222.0,712.0,355.0,712.0,276.0,712.0,552.0,712.0,318.0,712.0,318.0,712.0,0.0,712.0,552.0,712.0,712.0,712.0,0.0,712.0,539.0,712.0,552.0,712.0,534.0,712.0,0.0,712.0,0.0,712.0,0.0,712.0,680.0,712.0,680.0,712.0,408.0,712.0,276.0,712.0,267.0,712.0,74.0,712.0,552.0,712.0,0.0,712.0,92.0
43,712.0,552.0,712.0,368.0,712.0,552.0,712.0,552.0,712.0,462.0,712.0,462.0,712.0,355.0,712.0,355.0,712.0,276.0,712.0,552.0,712.0,385.0,712.0,477.0,712.0,0.0,712.0,552.0,712.0,712.0,712.0,178.0,712.0,77.0,712.0,552.0,712.0,534.0,712.0,0.0,712.0,0.0,712.0,136.0,712.0,136.0,712.0,460.0,712.0,408.0,712.0,552.0,712.0,267.0,712.0,284.0,712.0,552.0,712.0,0.0,712.0,184.0
44,712.0,552.0,712.0,368.0,712.0,552.0,712.0,552.0,712.0,462.0,712.0,462.0,712.0,355.0,712.0,355.0,712.0,276.0,712.0,644.0,712.0,318.0,712.0,318.0,712.0,0.0,712.0,552.0,712.0,712.0,712.0,178.0,712.0,539.0,712.0,552.0,712.0,534.0,712.0,368.0,712.0,0.0,712.0,267.0,712.0,0.0,712.0,0.0,712.0,408.0,712.0,552.0,712.0,267.0,712.0,284.0,712.0,552.0,712.0,267.0,712.0,0.0
45,712.0,552.0,712.0,368.0,712.0,552.0,712.0,552.0,712.0,462.0,712.0,462.0,712.0,355.0,712.0,355.0,712.0,92.0,712.0,552.0,712.0,318.0,712.0,318.0,712.0,92.0,712.0,552.0,712.0,712.0,712.0,178.0,712.0,539.0,712.0,552.0,712.0,534.0,712.0,415.0,712.0,0.0,712.0,136.0,712.0,460.0,712.0,178.0,712.0,408.0,712.0,552.0,712.0,267.0,712.0,284.0,712.0,644.0,712.0,0.0,712.0,184.0
46,712.0,552.0,712.0,368.0,712.0,552.0,712.0,552.0,712.0,462.0,712.0,462.0,712.0,355.0,712.0,355.0,712.0,276.0,712.0,368.0,712.0,318.0,712.0,318.0,712.0,0.0,712.0,552.0,712.0,712.0,712.0,178.0,712.0,770.0,712.0,552.0,712.0,979.0,712.0,267.0,712.0,0.0,712.0,476.0,712.0,0.0,712.0,552.0,712.0,612.0,712.0,552.0,712.0,267.0,712.0,284.0,712.0,552.0,712.0,0.0,712.0,184.0
47,712.0,552.0,712.0,368.0,712.0,552.0,712.0,552.0,712.0,462.0,712.0,462.0,712.0,355.0,712.0,355.0,712.0,276.0,712.0,552.0,712.0,318.0,712.0,371.0,712.0,0.0,712.0,552.0,712.0,712.0,712.0,178.0,712.0,539.0,712.0,552.0,712.0,184.0,712.0,222.0,712.0,0.0,712.0,68.0,712.0,204.0,712.0,204.0,712.0,204.0,712.0,552.0,712.0,1068.0,712.0,284.0,712.0,0.0,712.0,408.0,712.0,0.0
48,712.0,552.0,712.0,368.0,712.0,552.0,712.0,552.0,712.0,462.0,712.0,462.0,712.0,355.0,712.0,426.0,712.0,276.0,712.0,552.0,712.0,318.0,712.0,318.0,712.0,0.0,712.0,552.0,712.0,712.0,712.0,178.0,712.0,539.0,712.0,552.0,712.0,184.0,712.0,204.0,712.0,0.0,712.0,204.0,712.0,644.0,712.0,0.0,712.0,204.0,712.0,552.0,712.0,89.0,712.0,284.0,712.0,0.0,712.0,0.0,712.0,184.0
49,552.0,552.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,0.0,552.0,0.0,552.0,368.0,552.0,712.0,552.0,178.0,552.0,770.0,552.0,552.0,552.0,184.0,552.0,0.0,552.0,68.0,552.0,204.0,552.0,0.0,552.0,340.0,552.0,1472.0,552.0,1068.0,552.0,276.0,552.0,284.0,552.0,184.0,552.0,0.0,552.0,184.0
50,552.0,552.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,184.0,552.0,539.0,552.0,552.0,552.0,184.0,552.0,368.0,552.0,0.0,552.0,552.0,552.0,68.0,552.0,204.0,552.0,0.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,92.0,552.0,68.0,552.0,184.0
51,552.0,552.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,693.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,0.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,184.0,552.0,204.0,552.0,408.0,552.0,544.0,552.0,460.0,552.0,602.0,552.0,204.0,552.0,552.0,552.0,92.0,552.0,284.0,552.0,0.0,552.0,0.0,552.0,0.0
52,276.0,552.0,276.0,368.0,276.0,552.0,276.0,552.0,276.0,462.0,276.0,462.0,276.0,355.0,276.0,355.0,276.0,276.0,276.0,920.0,276.0,0.0,276.0,159.0,276.0,0.0,276.0,552.0,276.0,712.0,276.0,178.0,276.0,539.0,276.0,644.0,276.0,184.0,276.0,748.0,276.0,952.0,276.0,544.0,276.0,148.0,276.0,0.0,276.0,340.0,276.0,552.0,276.0,267.0,276.0,284.0,276.0,184.0,276.0,0.0,276.0,184.0
53,552.0,552.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,368.0,552.0,552.0,552.0,583.0,552.0,318.0,552.0,184.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,184.0,552.0,0.0,552.0,222.0,552.0,178.0,552.0,623.0,552.0,272.0,552.0,92.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,0.0,552.0,0.0,552.0,184.0
